pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,0.11892106655209293,0.22595002644897655,0.006022185738724788,0.49539787542431923,1.3279588955143753,25,"COL4A1, APOE, CAT, GADD45A, DECR1, ECH1, SLC5A6, FAH, SCARB1"
HALLMARK_ALLOGRAFT_REJECTION,0.029709412434498705,0.08684289788545775,0.012595291316411307,0.567553755397682,1.5104422233795531,24,"CCL2, IL4R, CD40, EGFR, ICAM1, LYN, FAS, PSMB10, BRCA1, IKBKB, ETS1"
HALLMARK_ANDROGEN_RESPONSE,0.1419940292849358,0.2491754653916816,0.01301900599234278,-0.36461226189336243,-1.2817995216018547,19,"HMGCS1, HMGCR, APPBP2, INSIG1, INPP4B, PTK2B, RRP12, RAB4A, UBE2J1"
HALLMARK_APICAL_JUNCTION,0.17221849987323892,0.2617721198073232,0.0048160526651955145,0.45801872927574583,1.2582927230159584,29,"SORBS3, EGFR, TSPAN4, ICAM1, SHC1, GRB7, RAC2, GNAI2, EPB41L2, MMP2, TJP1, LAMA3, SYK, MPZL1, PTPRC, MYL9"
HALLMARK_APOPTOSIS,0.006498337887463668,0.04115613995393656,0.026320392972824968,0.5561460413330761,1.6023913556049572,40,"HSPB1, HMOX1, TOP2A, CASP7, CDK2, ERBB2, CD44, GADD45B, IER3, CDKN1A, FAS, GADD45A, CFLAR, DFFA, BRCA1"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.8582394159153274,0.9344762836590474,0.0013337793279471965,0.27598764451379826,0.6877752992071302,17,"PLSCR1, ECH1, ALDOC, GSTM2, ATF5, NFIL3"
HALLMARK_COMPLEMENT,0.16321846365578935,0.25842923412166646,0.00497019844499733,0.461458962284122,1.267743908924369,29,"HSPA1A, CASP7, SERPINE1, PLSCR1, S100A13, LYN, CASP10, CSRP1"
HALLMARK_DNA_REPAIR,0.9051294518050322,0.9344762836590474,0.0011011174686891946,0.24372640540920432,0.6438011444213501,23,"TP53, PNP, POLD4"
HALLMARK_E2F_TARGETS,0.044589407911140855,0.12102839290166804,0.009763052962054177,0.47640786690002224,1.4072441210299282,49,"TOP2A, EZH2, TP53, PLK1, CDKN1A, CCNB2, BUB1B, MTHFD2, MYC, CDC20, BRCA1, KIF2C, CHEK2, CENPE, SMC4, PAN2, SMC3"
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,9.457748033508778e-4,0.010280011756218772,0.07152659351241965,0.6707683911890829,1.7851294093727743,24,"COL4A1, SERPINE1, CD44, GADD45B, PLOD3, COL1A1, ITGB5, FAS, GADD45A, HTRA1"
