pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,0.9385487870332995,0.9385487870332995,8.693547751347549e-4,-0.26655872197885877,-0.5719172935007437,25,"GADD45A, COL4A1, CAT, HADH, SLC5A6, SCARB1, ELOVL6, DHRS7, MYLK"
HALLMARK_ALLOGRAFT_REJECTION,0.02083922972180932,0.09898634117859428,0.014779434044421504,-0.7182422394163052,-1.5344602674881547,24,"CDKN2A, HLA-DRA, CCL2, ICAM1, LYN, FAS, HLA-DMA, PTPRC, ETS1, EGFR, PTPN6, BRCA1, NCK1, CSK, PSMB10, IKBKB"
HALLMARK_ANDROGEN_RESPONSE,0.3165638494756323,0.5458413750836814,0.009861101542002478,0.35525797895431344,1.1022364863911571,19,"PTK2B, RRP12, HOMER2, HMGCR, SPDEF, APPBP2, RAB4A, UBE2J1, MAP7, CCND3, ARID5B"
HALLMARK_APICAL_JUNCTION,0.16434787344115886,0.3267282945719241,0.004839860563633364,-0.5869602102331575,-1.2785270540862774,29,"GRB7, SYK, ICAM1, PTPRC, SHC1, LAMA3, EGFR, MPZL1, TJP1, RSU1, HADH, MYL9, CTNND1"
HALLMARK_APOPTOSIS,4.3257341087299644e-4,0.004109447403293466,0.10086456470604228,-0.7542464152374491,-1.6895660683043803,40,"TOP2A, ERBB2, CD44, PMAIP1, IER3, CDKN1A, HMOX1, CASP7, FAS, CCND1, GADD45A, CASP3, CDK2"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.6194057398114142,0.8406220754583479,0.001920380098469664,-0.4378925608684435,-0.8977355476354222,17,"TRIB3, NFIL3, PLSCR1"
HALLMARK_COMPLEMENT,0.6456657408920111,0.8460447639274629,0.0016909250080018763,-0.4086634253310934,-0.8901578611160428,29,"LYN, CASP7, PRKCD, PLSCR1, CASP3, DUSP6, HSPA1A, CTSL, CASP10, LAP3"
HALLMARK_DNA_REPAIR,0.8240336616449037,0.8946651183573239,0.0012232983297173403,-0.3373064005979346,-0.7172768185378872,23,"PCNA, PNP, TP53"
HALLMARK_E2F_TARGETS,7.860276930328215e-6,1.4934526167623607e-4,0.5933254763964051,-0.7808584536408913,-1.774997069691553,49,"TOP2A, CDC20, CDKN2A, CDK1, AURKA, EZH2, KIF2C, BUB1B, SMC4, CCNB2, CENPE, CDKN1A, MYC, MTHFD2, CHEK2, PCNA, LBR, CHEK1, CDC25A"
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.6911978712830467,0.8472748099598637,0.0015962503366181038,-0.39585782582052964,-0.8457148187072493,24,"CD44, FAS, PLOD3, ITGB5, GADD45A, COL4A1, LAMA3, COL1A1"
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.10992070870016953,0.23205482947813566,0.0061037270434122996,-0.6188111392565041,-1.3432847973678999,28,"CD44, PMAIP1, MUC1, MYC, CCND1, BCL2, RAB31, FHL2, FOS, PEX11A, XBP1"
HALLMARK_ESTROGEN_RESPONSE_LATE,0.003024965125580252,0.019158112462008263,0.03846919881569409,-0.7415661856634276,-1.6301212477087577,32,"TOP2A, KIF20A, CDC20, CD44, CCND1, ZFP36, BCL2, UGDH, RAB31, LSR, PTPN6, FOS"
HALLMARK_FATTY_ACID_METABOLISM,0.7398610193865108,0.8519611738390125,0.001475858169192667,-0.37764343324231553,-0.7988777135287991,22,"UGDH, MIF, HSD17B11, HADH, PSME1, CRYZ, BLVRA, CBR3"
HALLMARK_G2M_CHECKPOINT,1.2187078123432402e-6,4.631089686904313e-5,0.6435518361507222,-0.8197868835056412,-1.8363814181020406,40,"TOP2A, CDC20, CDK1, AURKA, EZH2, NUSAP1, CDC45, KIF2C, SMC4, CCNB2, CENPE, CCNA2, MYC, CCND1, LBR, CHEK1, CDC25A"
HALLMARK_GLYCOLYSIS,0.020702330410121796,0.09898634117859428,0.014422015966767942,-0.6612260611498038,-1.4811938032818592,40,"KIF20A, CDK1, CD44, AURKA, IER3, PYGL, IL13RA1, MIF, EGFR"
HALLMARK_HEME_METABOLISM,0.4960826210826211,0.7250438308130616,0.008184686843192046,0.30255086913615786,0.9614412794302153,21,"TRAK2, ABCB6, RAP1GAP, SNCA, PPOX, PSMD9, NNT"
HALLMARK_HYPOXIA,0.738552630468361,0.8519611738390125,0.0013356426431226692,-0.3697887068722348,-0.8283532264144616,40,"IER3, CDKN1A, HMOX1, TES, ZFP36, BCL2, NFIL3, ETS1, MIF, EGFR, FOS"
HALLMARK_IL2_STAT5_SIGNALING,0.062453315992512984,0.17331297378944366,0.008309874239401322,-0.6559566854179282,-1.418856436829015,27,"CD44, MUC1, MYC, PNP, BCL2, NFIL3, PLSCR1, PRKCH, CASP3"
HALLMARK_INFLAMMATORY_RESPONSE,0.5183412627158783,0.7295173327112362,0.0023020402038514257,-0.48290071908351095,-0.982364791184953,16,"CCL2, ICAM1, CDKN1A, MYC, LYN"
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04247396275389941,0.14672823496801615,0.010056593213099924,-0.6539097346827071,-1.441696242490443,33,"CCL2, ICAM1, CDKN1A, CASP7, FAS, MTHFD2, HLA-DMA, PTGS2, PNP, PLSCR1, CASP3, PTPN6, PTPN1, ISOC1"
HALLMARK_KRAS_SIGNALING_UP,0.3303776743927545,0.5458413750836814,0.0032289968129569544,-0.5518163468449186,-1.1398795203888725,18,"IKZF1, TRIB1, PTGS2, ETS1, DUSP6"
HALLMARK_MITOTIC_SPINDLE,1.0020149213091543e-4,0.0012692189003249287,0.21386530678855284,-0.8156043677561211,-1.776563779669009,29,"TOP2A, CDK1, AURKA, NUSAP1, KIF2C, SMC4, CCNB2, CENPE"
HALLMARK_MTORC1_SIGNALING,0.19221384344408032,0.34781552623214534,0.0042874017353457606,-0.5389145332797873,-1.2216761208708116,47,"AURKA, TRIB3, CDKN1A, TES, MTHFD2, PNP, NFIL3, CDC25A, RPN1, CORO1A, XBP1, HSPD1"
HALLMARK_MYC_TARGETS_V1,0.026296690204813834,0.1110304697536584,0.01328488368602116,-0.7306529207230897,-1.5285747247769275,20,"CDC20, CDC45, CCNA2, MYC, PCNA, CDK2"
HALLMARK_MYOGENESIS,0.7940471531423463,0.88746446527674006,0.0013810630548699487,-0.3576190567580572,-0.7387288202497893,18,"CDKN1A, ITGB5, NOTCH1, COL1A1"
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.924962701288336,0.9385487870332995,9.692354363045889e-4,-0.2784544848391604,-0.5859456504417041,21,CASP7
HALLMARK_P53_PATHWAY,0.04067620697092848,0.14672823496801615,0.010252587857611718,-0.6497483688647573,-1.4397946959585677,35,"CDKN2A, IER3, TRIB3, CDKN1A, HMOX1, FAS, PCNA, GADD45A, NOTCH1, TP53, FOS, MAPKAPK3, RAD51C"
HALLMARK_PEROXISOME,0.06385214823821608,0.17331297378944366,0.008523524514450771,-0.713721646833627,-1.4519237368015707,16,TOP2A
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.1719622603010127,0.3267282945719241,0.004762566144470237,-0.5960937806726185,-1.278953992516323,25,"CDK1, TRIB3, CDKN1A, CDK2, EGFR, VAV3, NCK1, NFKBIB, TIAM1, RPS6KA1"
HALLMARK_SPERMATOGENESIS,0.0011855646787429204,0.009010291558446196,0.06464899149118394,-0.8544869309528611,-1.7231842357256206,15,"CDK1, AURKA, EZH2, KIF2C, CCNB2, RPL39L"
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07006115676559964,0.17647143712900942,0.007667576492770191,-0.616123291612732,-1.3748531041521264,38,"CD44, DUSP4, CCL2, ICAM1, IER3, CXCL2, TRIB1, CDKN1A, MYC, CCND1, PTGS2, ZFP36, RELB, NFIL3, GADD45A, FOSL1, EGR1, FOS, NFKBIE, NFE2L2"
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08168057285738611,0.1825801040341572,0.007275347478699193,-0.6579286916402247,-1.3990751374060486,23,"CCL2, BAG3, MTHFD2, EIF4EBP1, SHC1, PDIA5, POP4, XBP1"
HALLMARK_UV_RESPONSE_DN,0.39142864824656526,0.619762026390395,0.0027840597128076464,-0.5105673491046658,-1.0857135327581446,23,"ERBB2, MYC, TGFBR2, FHL2, KIT, TJP1, COL1A1, NR3C1"
HALLMARK_UV_RESPONSE_UP,0.07430376300168817,0.17647143712900942,0.007540271284976096,-0.6391537198369651,-1.3922158747470044,29,"ICAM1, CXCL2, HMOX1, LYN, PRKCD, CASP3, CDK2, RPN1, FOS"
HALLMARK_XENOBIOTIC_METABOLISM,0.48373689494944777,0.7250438308130616,0.009813582843081687,0.28784876762268885,0.9797601980305332,28,"SERPINE1, RAP1GAP"
SMITA_GLUTAMATE_RECEPTORS,0.928140707069993,0.9385487870332995,0.0010590554208266129,-0.2807533276661097,-0.5711364121193251,16,"DUSP6, NR3C1, HAT1, MYL9, CTNND1"
SMITA_GLYCOGENESIS,0.05975173620604801,0.17331297378944366,0.008487157153232934,-0.654413505880299,-1.4205686644513564,28,"CDC45, BTK, ORC1, PYGL, PCNA, GLI2, BAMBI, TP53BP2, SOX2"
SMITA_GLYCOLYSIS,0.6819864281307835,0.8472748099598637,0.006550289795150496,0.26794326288494363,0.8313306333155238,19,"PFKL, INPP1, ALDOC, HK1, GAPDH, DNAJA3, ALDOA"
