pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,0.5656795366610711,0.632230070385903,0.002153109080846627,-0.3851293949277336,-0.9354160556503047,25,"COL4A1, APOE, CAT, MYLK, FAH, GADD45A"
HALLMARK_ALLOGRAFT_REJECTION,3.611229479188485e-5,3.4306680052290605e-4,0.37878981812327905,-0.8092205684247704,-1.9529477533624324,24,"IL1B, CCL2, CDKN2A, ICAM1, IL4R, PTPRC, HLA-DRA, LYN, FAS, EGFR, BRCA1, PTPN6"
HALLMARK_ANDROGEN_RESPONSE,0.8548415771175727,0.8779454035261557,0.004459293188832392,0.22491451829682582,0.7277975672968835,19,"SPDEF, HOMER2, AKT1, RAB4A, PTK2B, CCND3"
HALLMARK_APICAL_JUNCTION,0.08952763443622014,0.15463864129892568,0.007079709262532464,-0.5617582526168756,-1.3947915349755369,29,"ICAM1, PTPRC, GRB7, EGFR, TJP1, RAC2, PTK2, INSIG1, SYK, CTNND1, SORBS3, EPB41L2, SHC1"
HALLMARK_APOPTOSIS,2.595229554651872e-5,3.2872907692257046e-4,0.5756102610711286,-0.7468960718244263,-1.935699749573797,40,"IL1B, CDKN1A, GADD45B, CD44, TOP2A, ERBB3, CDK2, HSPB1, ERBB2, HMOX1, FAS, BRCA1"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.8904107136004912,0.8904107136004912,0.0013479933369161569,-0.27492722207958725,-0.6264847522740951,17,"PLSCR1, NFIL3"
HALLMARK_COMPLEMENT,0.10298643379176688,0.17015149930813658,0.006559569823661928,-0.5530706453774494,-1.3732210445015713,29,"HSPA1A, SERPINE1, PLSCR1, LYN, LIPA, CSRP1, CASP7, LAP3"
HALLMARK_DNA_REPAIR,0.5237992235795034,0.6031627423036706,0.006408983957610629,0.2776678883706109,0.950511290446348,23,"POLR2I, HPRT1, POLR2K, MPC2, CANT1, POLB, GTF2A2, VPS28, RFC2, RPA3, RNMT, NUDT9, RAE1"
HALLMARK_E2F_TARGETS,0.01294854196077921,0.04083598516910218,0.018559258846619412,-0.5850931238418958,-1.551878190114206,49,"CDKN1A, TOP2A, CDKN2A, CCNB2, BRCA1, TP53, LBR, PAN2, MYC, SMC4, EZH2, MTHFD2, NCAPD2, AURKA, TIMELESS, CENPE, CCP110, BUB1B, PLK1, SMC3, CDC25A, CDK1, KIF2C, USP1, PAICS, SMC1A, CDKN1B, DNMT1, CHEK2"
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,5.537218534755676e-4,0.0030059186331530814,0.09521012973466973,-0.7560916992132214,-1.8247281926963506,24,"SERPINE1, GADD45B, SPP1, CD44, COL4A1, HTRA1, FAS, PLOD3"
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.029955401966049455,0.07114407966936745,0.012573104929372228,-0.6168120775090433,-1.531484869821819,29,"SFN, FOS, CD44, TIPARP, MUC1, MYC, BCL2"
HALLMARK_ESTROGEN_RESPONSE_LATE,0.01623521509704785,0.04406701240627274,0.01705148580275227,-0.6284210505668684,-1.5821010650024412,32,"SFN, FOS, ZFP36, CD44, TOP2A"
HALLMARK_FATTY_ACID_METABOLISM,0.11218434759675612,0.17762521702819717,0.014132343881722426,0.393997045155895,1.331492348124773,22,"PCBD1, ALDOA, PSME1, ECH1, BLVRA, UBE2L6, MIF, CRYZ, NSDHL, GSTZ1, BPHL"
HALLMARK_G2M_CHECKPOINT,0.07370035482305592,0.14003067416380624,0.007661746582109405,-0.5392005710335496,-1.3974238849190805,40,"TOP2A, CCNB2, CCNA2, LBR, MYC, SMC4, EZH2, HIF1A, AURKA, ABL1, CDC45, CENPE, MNAT1, G3BP1, EGF, NUSAP1, PLK1, MTF2, CDC25A, CDK1, KIF2C, SMC1A, CDKN1B"
HALLMARK_GLYCOLYSIS,0.04336307895060143,0.09154427778460301,0.010151612842570506,-0.5663591389300148,-1.4634389160714458,39,"CXCR4, CD44, DDIT4, EGFR, PYGL, SLC25A13, ABCB6, PMM2, SPAG4, AURKA, AGL"
HALLMARK_HEME_METABOLISM,0.6320433684469907,0.6862185143138756,0.0019879166495329606,-0.3718890232116227,-0.8782256440437441,21,"LRP10, ABCB6, CAT, FBXO7, CAST"
HALLMARK_HYPOXIA,2.8715291226476833e-4,0.0018186351110101994,0.1272524243389813,-0.6993770869303378,-1.812546755965457,40,"SERPINE1, CDKN1A, FOS, ZFP36, CXCR4, TIPARP, DDIT4, HMOX1, EGFR, NFIL3, BCL2"
HALLMARK_IL2_STAT5_SIGNALING,8.669625835957451e-4,0.004118072272079789,0.07533177273278915,-0.7291683792842601,-1.7917130257180665,27,"GADD45B, SPP1, CD44, IL4R, PNP, PLSCR1, NFIL3, MUC1, MYC, BCL2"
HALLMARK_INFLAMMATORY_RESPONSE,8.720133627593919e-6,1.6568253892428446e-4,0.5933254763964051,-0.8717260102667034,-1.9645187916617846,16,"IL1B, CCL2, SERPINE1, CDKN1A, ICAM1, IL4R, LYN, EDN1, MYC, NFKBIA, HIF1A"
HALLMARK_INTERFERON_GAMMA_RESPONSE,2.449801955262495e-4,0.0018186351110101994,0.13978220343095865,-0.7273896911239756,-1.838603112182226,33,"CCL2, CDKN1A, ICAM1, IL4R, PNP, PTGS2, PLSCR1, FAS, PTPN6, MVP, NFKBIA, MTHFD2, HIF1A, STAT3, CASP7, HLA-DMA, ARID5B, LAP3"
HALLMARK_KRAS_SIGNALING_UP,0.006913195086313646,0.026270141327991853,0.027538757020562552,-0.7343708279879941,-1.6901081073789967,18,"IL1B, SPP1, CXCR4, IKZF1, PTGS2"
HALLMARK_MITOTIC_SPINDLE,0.23031965815957223,0.3135604117788351,0.004115610021431371,-0.49192612549671727,-1.221405101713895,29,"TOP2A, CCNB2, SMC4, AURKA, PXN, ABL1, PCM1, CENPE, CTTN, HDAC6, NUSAP1, PLK1, EPB41L2, SMC3, CEP57, CDK1, KIF2C"
HALLMARK_MTORC1_SIGNALING,0.13470197232210962,0.20474699792960663,0.005432521435794735,-0.4913109651262058,-1.2973698979284163,47,"CDKN1A, CXCR4, DDIT4, PNP, NFIL3, PHGDH, MTHFD2, SLC1A4, AURKA"
HALLMARK_MYC_TARGETS_V1,0.6684053836442978,0.7055390160689811,0.0018909266297364388,-0.3610711609950138,-0.8458556005628763,20,"CDK2, CCNA2, MYC"
HALLMARK_MYOGENESIS,0.08865349698782214,0.15463864129892568,0.007435759054910628,-0.6180516017126989,-1.4224067501361646,18,"CDKN1A, GADD45B, ERBB3, NOTCH1, MYLK, AGL, ITGB5"
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.02191617910954904,0.05552098707752423,0.0316937974414104,0.48899109192647977,1.629462277708093,21,"SLC25A4, CYCS, ECH1, ATP6V0B, TIMM9, VDAC1, ATP1B1, ATP6V1D, OXA1L, ETFB, PDHX, ALAS1, SDHB"
HALLMARK_P53_PATHWAY,0.0076114198416698114,0.02629399581667753,0.024777261408250498,-0.6377008571361125,-1.6309130525045017,36,"SFN, CDKN1A, FOS, DDIT4, CDKN2A, HMOX1, FAS, TP53, NOTCH1, RALGDS"
HALLMARK_PEROXISOME,0.3975231781567705,0.4872864764502348,0.0030635632669563802,-0.4773298022809036,-1.0757088297894704,16,"TOP2A, MVP, CAT, IDE"
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.01397020545258759,0.04083598516910218,0.018708885758704673,-0.6599126422076945,-1.612101277866716,26,"SFN, CDKN1A, CXCR4, CDK2, EGFR"
HALLMARK_SPERMATOGENESIS,0.5131877793244927,0.6031627423036706,0.002539626052980771,-0.43790476130076306,-0.9757001196794344,15,"CCNB2, EZH2, AURKA, IDE, MAP7"
HALLMARK_TNFA_SIGNALING_VIA_NFKB,9.896988875421813e-10,3.760855772660289e-8,0.7881868108002371,-0.8396394066289855,-2.1623373076940653,38,"IL1B, CCL2, SERPINE1, CDKN1A, FOSL1, FOS, GADD45B, ZFP36, CD44, CEBPD, TIPARP, CXCL2, NFKB2, ICAM1, PTGS2, NFE2L2, EDN1, NFIL3, MYC, NFKBIA, TRIB1"
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03465376562185349,0.07746135844884898,0.011898146231684413,-0.6391085040702844,-1.5319179895279507,23,"CCL2, BAG3, DDIT4, FKBP14, MTHFD2, SLC1A4"
HALLMARK_UV_RESPONSE_DN,0.23104451394229952,0.3135604117788351,0.004206432225857806,-0.5126675129283098,-1.228843898492489,23,"SERPINE1, ERBB2, MYC, TJP1, INSIG1, APBB2"
HALLMARK_UV_RESPONSE_UP,0.06036612417400238,0.12073224834800476,0.008737657309801417,-0.5838365101269622,-1.4496097179548282,29,"FOS, CXCL2, CDK2, DNAJB1, ICAM1, HMOX1, LYN"
HALLMARK_XENOBIOTIC_METABOLISM,0.15091920226207364,0.220574218690723,0.00531284451979103,-0.5300247369656126,-1.309450768786934,28,"SERPINE1, NPC1, HMOX1, FAS, APOE, CAT, CBR1"
SMITA_GLUTAMATE_RECEPTORS,0.29386378248883643,0.38506288739916494,0.0076302036514668,0.3649764115695951,1.1205817391963673,16,"FOXO4, GPER1, TBXA2R, EVL, ARNT2, ABHD6, MEF2C"
SMITA_GLYCOGENESIS,0.003126532327737175,0.013200914272668073,0.03938068435589134,-0.689910624772883,-1.712981509110443,29,"SFN, GLI2, FGFR2, TP53BP2, SOX2, ZNF274, PYGL"
SMITA_GLYCOLYSIS,0.3723431573957016,0.47163466603455534,0.007144801551140665,0.32436477470868647,1.0496071829308642,19,"EXOSC4, ALDOA, PGAM1, GAPDH"
