pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,0.43232942192180335,0.5810556650844766,0.002917090390453966,0.41972487144802273,1.0360015265035782,25,"COL4A1, GADD45A, PPARG, ALDOA, NMT1"
HALLMARK_ALLOGRAFT_REJECTION,0.0478679876377446,0.11368647063964343,0.010535286540595054,0.6105965114693409,1.4966060086729065,24,"IL1B, IL4R, CCL2, ICAM1, PTPN6, CD40"
HALLMARK_ANDROGEN_RESPONSE,0.29920267338922435,0.4372962149534817,0.006842284017167838,-0.37361833266336,-1.1156014391475406,19,"CCND1, MAP7, CDK6, INPP4B, APPBP2"
HALLMARK_APICAL_JUNCTION,0.5660138343577199,0.6517735062301018,0.0022991461384186938,0.3676354170218577,0.9310973571862525,29,"GRB7, ICAM1, RAC2, CDH3, SHC1, PIK3R3, INSIG1"
HALLMARK_APOPTOSIS,0.0012647132787569676,0.008009850765460794,0.06338615826903203,0.6641479591783739,1.771648750574086,40,"IL1B, CDKN1A, GADD45B, HSPB1, CD44, HMOX1, CASP7, GADD45A, CDK2, GNA15, EBP"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.006484793649104034,0.02738023985177259,0.029918404924547302,0.742933499927762,1.7072205159922234,17,"PLSCR1, NFIL3, TMEM97, EBP, ACAT2, PPARG, NSDHL, ATF5, HMGCR, FDFT1"
HALLMARK_COMPLEMENT,0.06002682590910025,0.13417761085563587,0.009216021845544514,0.5740571393986105,1.4538944307864865,29,"HSPA1A, SERPINE1, PLSCR1, CASP7"
HALLMARK_DNA_REPAIR,0.1798896925473127,0.31876694850629955,0.005166763852466501,0.5256568098508112,1.2784016218676097,23,"PNP, POLB, POLR2I, RAE1, GTF2A2, TP53, POLR2K, RFC5, HPRT1, POLR1C, RFC2, RPA2, MPC2, LIG1, VPS28, NUDT9, CANT1"
HALLMARK_E2F_TARGETS,0.555689662925071,0.6517735062301018,0.0021683011309525497,0.34448857340207983,0.9468468570708979,49,"CDKN1A, PLK1, MTHFD2, CHEK2, MYC, CDK1, CENPE, EZH2, CHEK1"
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0740861385430653,0.1564040702575823,0.008380908778567958,0.58589616760266,1.436064092116251,24,"GADD45B, SERPINE1, COL4A1, CD44, GADD45A"
