pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,0.7660626138591602,0.7867670088283266,0.002195513796252038,-0.2842652486628575,-0.7644423736409498,25,COL4A1
HALLMARK_ALLOGRAFT_REJECTION,2.158615032595087e-4,0.0020506842809653327,0.17962315403820123,-0.7618181330913961,-2.031484397065154,24,"IL1B, CCL2, IL4R, ICAM1, HIF1A, EGFR"
HALLMARK_ANDROGEN_RESPONSE,0.23352753549938188,0.3697519312073546,0.00512590183872689,-0.4805114927644002,-1.2192864307437912,19,"INSIG1, HMGCS1, HMGCR, APPBP2, ZMIZ1, PTK2B, ARID5B, UBE2J1"
HALLMARK_APICAL_JUNCTION,0.5367937949447509,0.6181261881181981,0.002903667063723395,-0.3367790724500994,-0.9336117449865353,29,"ICAM1, INSIG1, SHC1, EGFR, RAC2"
HALLMARK_APOPTOSIS,5.922656342541505e-4,0.0045012188203315436,0.10478210367478899,-0.6557534507326743,-1.9340628881863027,40,"IL1B, CDKN1A, GADD45B, JUN, HMOX1, HSPB1, CDK2"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.3010122554348764,0.4181687292550502,0.004438624481594632,-0.46258570409060507,-1.1464578829155705,17,"NFIL3, PLSCR1, HMGCS1, HMGCR"
HALLMARK_COMPLEMENT,0.1610020852415567,0.30590396195895775,0.006150367255053369,-0.46972744957197204,-1.302168393874719,29,"SERPINE1, HSPA1A, PLSCR1, XPNPEP1, PIK3CA"
HALLMARK_DNA_REPAIR,0.26632574151221095,0.39131362969072825,0.005901563501624426,0.3795650894416241,1.1468748691312343,23,"POLR2I, GTF2A2, MPC2, VPS28, DDB2, POLR2K, HPRT1, LIG1, POLB, RALA, RFC2"
HALLMARK_E2F_TARGETS,0.03589412445923865,0.10492128688085142,0.01310099191283586,-0.4996625585223999,-1.529570383203313,49,"CDKN1A, MTHFD2, CCNB2, MYC, AURKA, TOP2A, TP53, PAICS, SUV39H1, LBR, ZW10, CHEK1, PAN2, RPA2, UBR7, CDC25A, PLK1, RPA1"
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05615387936330819,0.1521954942123424,0.010905653663938092,-0.574263004598776,-1.5313449273256001,24,"SERPINE1, GADD45B, COL4A1, SPP1, JUN"
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.12348722545943523,0.24697445091887046,0.007112206504041124,-0.4918429149635662,-1.3634764142490992,29,"FOS, TIPARP, MYC, SLC1A4, XBP1, WFS1, BCL2, RAB31"
HALLMARK_ESTROGEN_RESPONSE_LATE,0.3081243268195107,0.4181687292550502,0.004182252790286272,-0.3971638588215589,-1.1233403756205658,32,"FOS, ZFP36, SLC1A4, XBP1, WFS1, TOP2A, BCL2, RAB31, UGDH"
HALLMARK_FATTY_ACID_METABOLISM,0.3882122274374666,0.4901147480076419,0.004731046449274164,0.3504843544994833,1.0471656255657065,22,"GSTZ1, HSD17B10, MIF, PCBD1, PSME1, ECH1, ALDOA, HSD17B11, UBE2L6, DECR1, BLVRA, ACAA1"
HALLMARK_G2M_CHECKPOINT,0.09454429835225465,0.19959351874364872,0.00802885411670537,-0.47290231061270316,-1.394766291617179,40,"CCNB2, MYC, HIF1A, AURKA, CDC45, TOP2A, HSPA8, G3BP1, EGF, SUV39H1, LBR, ABL1, CCNF, PAFAH1B1"
HALLMARK_GLYCOLYSIS,0.23095899148313512,0.3697519312073546,0.004900402511128335,-0.4085964794934974,-1.1992770048987476,39,"DDIT4, CXCR4, EGFR, PYGL, AURKA, ABCB6, HS2ST1, IGFBP3, COPB2, GNPDA1, ME2, FKBP4, AGL"
HALLMARK_HEME_METABOLISM,0.8967078647515124,0.8967078647515124,0.0019154745114036689,-0.24803587918005546,-0.6432211200005862,21,"ABCB6, SLC11A2, ARHGEF12, FBXO7, BNIP3L, XPO7, NNT, FOXO3"
HALLMARK_HYPOXIA,8.416406381506349e-5,0.001066078141657471,0.2802298115791617,-0.6876025069435441,-2.027997700991907,40,"SERPINE1, CDKN1A, FOS, ZFP36, NFIL3, TIPARP, JUN, DDIT4, HMOX1, CXCR4, EGFR, KDM3A, XPNPEP1, BCL2"
HALLMARK_IL2_STAT5_SIGNALING,0.017813605977192292,0.06153791155757337,0.019461721712322966,-0.6170729222071247,-1.6860431141444188,27,"GADD45B, NFIL3, SPP1, MYC, IL4R, XBP1, PNP, PLSCR1, BCL2"
HALLMARK_INFLAMMATORY_RESPONSE,1.6789217887675029e-6,3.189951398658256e-5,0.6435518361507222,-0.8984796031159965,-2.1973681440794466,16,"IL1B, SERPINE1, CDKN1A, CCL2, MYC, IL4R, ICAM1, EDN1, HIF1A"
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.025375714600702377,0.08035642956889086,0.016061068170473522,-0.5700082266581867,-1.6214026186518842,33,"CDKN1A, CCL2, MTHFD2, IL4R, ICAM1, HIF1A, PTGS2, PNP, PLSCR1"
HALLMARK_KRAS_SIGNALING_UP,0.003654143077714874,0.017357179619145652,0.04417116880823394,-0.7393008081619302,-1.855100356966413,18,"IL1B, SPP1, CXCR4, TRIB1, PTGS2"
HALLMARK_MITOTIC_SPINDLE,0.39983045232202363,0.4901147480076419,0.0035700735230130894,-0.3754149848319595,-1.0407173953333808,29,"CCNB2, AURKA, TOP2A, ABL1, PAFAH1B1, PXN, NCK1, ARHGEF12, PLK1, RASA1"
HALLMARK_MTORC1_SIGNALING,0.002432037059612337,0.0132024868950384,0.05104609666823348,-0.5972891960893373,-1.8151844262127625,47,"CDKN1A, NFIL3, MTHFD2, DDIT4, INSIG1, CXCR4, AURKA, SLC1A4, XBP1, PNP, HMGCS1, TXNRD1, HMGCR, EDEM1, CCNF, PGM1, HSPA4"
HALLMARK_MYC_TARGETS_V1,0.6065128716768812,0.677867327168279,0.002735486182513606,-0.3419803083395743,-0.877615912448631,20,"MYC, CDK2, CDC45"
HALLMARK_MYOGENESIS,0.08802882141019043,0.19677030668160214,0.008772961867180852,-0.5816948485042629,-1.4596255126362911,18,"CDKN1A, GADD45B"
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.3500235719336843,0.4586515770165518,0.005003899606708408,0.36499681993350397,1.0781886678587083,21,"ETFB, HSD17B10, TIMM9, BAX, CYCS, SDHB, ECH1, ATP1B1, OXA1L, DECR1, ATP6V0B, ATP6V1D, ACAA1"
HALLMARK_P53_PATHWAY,0.0674585104229913,0.16021396225460433,0.009664875700651037,-0.5065928838348328,-1.464496121433205,36,"CDKN1A, FOS, JUN, DDIT4, HMOX1, ABHD4, RB1"
HALLMARK_PEROXISOME,0.6677434110318354,0.7249785605488498,0.0032459432803902287,0.3095792167869045,0.8520759486761788,16,"FIS1, ITGB1BP1, SMARCC1, ECH1"
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0600771687680299,0.1521954942123424,0.010478577190652216,-0.558303243938678,-1.5138026071905188,26,"CDKN1A, CDK2, CXCR4, EGFR, VAV3, CLTC, RPS6KA1"
HALLMARK_SPERMATOGENESIS,0.4761966382910264,0.5654835079705938,0.0033352449778969737,-0.40770260647579976,-0.9831132252767616,15,"CCNB2, AURKA"
HALLMARK_TNFA_SIGNALING_VIA_NFKB,8.0276049267153e-13,3.050489872151814e-11,0.9214260034948982,-0.8700488611716967,-2.5405329042813434,38,"IL1B, FOSL1, SERPINE1, CDKN1A, FOS, GADD45B, CCL2, EGR1, ZFP36, CXCL2, NFIL3, TIPARP, CEBPD, JUN, MYC, ICAM1, EDN1, NFKB2, TRIB1, PTGS2"
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.012815120440100412,0.04869745767238157,0.0231963843262463,-0.6566352677113452,-1.7358278570428658,23,"CCL2, BAG3, MTHFD2, DDIT4, SHC1, SLC1A4, XBP1, WFS1, EDEM1, FKBP14, HYOU1"
HALLMARK_UV_RESPONSE_DN,0.18256956684292047,0.31534743363777173,0.0058218382960866935,-0.48397092924665214,-1.2793863843368245,23,"SERPINE1, MYC, INSIG1"
HALLMARK_UV_RESPONSE_UP,0.0020560091984487363,0.013021391590175329,0.057328339649677096,-0.6795241638884078,-1.8837623602706892,29,"FOS, DNAJB1, CXCL2, HMOX1, ICAM1, CDK2"
HALLMARK_XENOBIOTIC_METABOLISM,0.17581758175817583,0.31534743363777173,0.005868935937260276,-0.4657505119726352,-1.2819813660380004,28,"SERPINE1, HMOX1, NPC1, UGDH"
SMITA_GLUTAMATE_RECEPTORS,0.005437166071706459,0.022956923413871715,0.04244758206522099,0.6478059276268037,1.783000345015441,16,"MYL9, TBXA2R, GPER1, EVL, MEF2C, FOXO4"
SMITA_GLYCOGENESIS,0.26774090452523513,0.39131362969072825,0.004603190341266503,-0.4243365552269736,-1.1679891760627776,28,"GLI2, PYGL, CDC45, TP53BP2, ZNF274, FGFR2, PGM1, CCNH, BAMBI, KAT6A, PLK1, CBLB, RASA1, HK1"
SMITA_GLYCOLYSIS,0.7390052659977734,0.7800611141087608,0.0023357178488335384,-0.3063003161618022,-0.7772297330081421,19,"TMED10, PGM1, PLEKHM1, ALDOC, PAN2, CNOT4, HK1, INPP1, HSPD1, DNAJA3, ACBD3"
