pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,0.23892160689737105,0.43233433629048096,0.003784004813409236,-0.5372850939055085,-1.1997179993039628,25,"APOE, COL4A1, GADD45A, CAT, FAH, MYLK, ECH1, ETFB, PGM1, DECR1, SCARB1, HADH, SDHB, SCP2, PFKL"
HALLMARK_ALLOGRAFT_REJECTION,3.8346090509555636e-5,6.825801807179389e-4,0.3448171705918041,-0.8260731597497819,-1.8364249062043017,24,"IL1B, CCL2, HLA-DRA, IL4R, PTPRC, LYN, ICAM1, CDKN2A, EGFR, BRCA1, FAS, PTPN6"
HALLMARK_ANDROGEN_RESPONSE,0.9240949694405266,0.9240949694405266,0.006984566046228005,0.1914995506823209,0.6751058483926845,19,"HOMER2, HMGCR, ZMIZ1, PTK2B, APPBP2, HMGCS1, INPP4B, RAB4A"
HALLMARK_APICAL_JUNCTION,0.344080079376044,0.5381592793132098,0.0029153985115639336,-0.4906073243986901,-1.1111470864918556,29,"PTPRC, ICAM1, EGFR, MYL9, RAC2, INSIG1, SORBS3, TJP1"
HALLMARK_APOPTOSIS,3.2960666255852565e-4,0.0027192811794882117,0.11385880005530764,-0.7275289208780408,-1.691156703031694,40,"IL1B, CDKN1A, GADD45B, IER3, CD44, HMOX1, HSPB1, CDK2, ERBB2, GADD45A, ERBB3, BRCA1, FAS"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.3682142437406173,0.5381592793132098,0.0028934098108197846,-0.51549470466723,-1.0996089394358899,17,"NFIL3, PLSCR1, ALDOC, ECH1, EBP, NSDHL, GSTM2, FDFT1, TMEM97, GNAI1, ACAT2"
HALLMARK_COMPLEMENT,0.14202492642225878,0.30279526824052544,0.005149172698655032,-0.5691045606039337,-1.2889307659630547,29,"HSPA1A, SERPINE1, CSRP1, LYN, S100A13, PLSCR1, CASP7, LAP3, PRCP, LIPA, CTSD"
HALLMARK_DNA_REPAIR,0.6820833368998604,0.7405476229198484,0.001538572352794522,-0.389566241366217,-0.8617278788575339,23,"PNP, TP53, PCNA, POLR2K, RPA2, GTF2A2, VPS28, POLR2I, POLR1C"
HALLMARK_E2F_TARGETS,0.5326535744125115,0.6777999963614112,0.0019394524973441857,-0.4188544725911508,-0.9858680273233784,49,"CDKN1A, MTHFD2, CDKN2A, BRCA1, TP53, LBR, MYC, TIMELESS, CDK4, CHEK2"
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0015444953121904353,0.008384403123319506,0.05355998359365612,-0.7634621735985182,-1.6972358125833191,24,"SPP1, GADD45B, CD44, SERPINE1, COL4A1, HTRA1, ITGB5, GADD45A, FAS, MYL9"
