Name_GeneSymbol,LFC
SRC,0.1725367770675857
XPO7,0.32174396525674526
PIN1,0.03987905743510218
NGRN,-0.04457779709191376
CSRP1,0.44166954387014784
FCHO1,0.44528258128803294
SLC35F2,-0.19792956112181312
AMDHD2,-0.01638495013096456
PPP2R3C,-0.20215812538471636
PNP,-1.549904290427349
DUSP22,0.4086991310060851
SLC25A46,0.3752528681307245
CAMSAP2,-0.04040376115922766
ZNF589,0.01290423706336284
SMNDC1,-0.1031801872182002
MAN2B1,0.20510812080113203
FHL2,-0.40072129857737027
HYOU1,0.4604158616648152
MBOAT7,0.3271588473729168
MKNK1,-0.3327618471919375
ICAM3,0.03204302506022573
P4HTM,0.20332475394876365
CBLB,0.01741326744351272
NFE2L2,-0.11204603000547356
RAB11FIP2,0.00414843490704904
SLC35A1,-0.819561538511538
GNAI1,0.5279878779098591
HPRT1,-5.470292061682487e-4
PLCB3,0.0069973306569961
ALDH7A1,-0.02586684080029627
EPN2,0.2759405720796736
APP,0.4527464235536513
SMARCA4,0.14084885851711224
TIMM22,-0.04783696170009055
TIMP2,0.32835616496380876
PLA2G15,0.17636859109818886
RPA3,0.12744753644730883
NR2F6,-0.21475299417040328
YTHDF1,-0.03375355083953867
PPP1R13B,0.0912331568409664
KLHL9,0.3831467498337613
COG7,-0.3609956703149666
TIMM9,-0.4316833115904268
HS2ST1,0.01576331895244551
HIST2H2BE,0.3251145596155583
GOLT1B,-0.05474247398208192
HADH,0.04267556666889604
SSBP2,0.05723434122999447
VPS28,0.0630411064184678
RPN1,0.3625487775206815
MAST2,0.3659852981691307
WRB,-0.00622641821230859
SUPV3L1,-0.255453494560101
NMT1,0.19242197652652923
CCNA2,-0.322830019189254
PIK3R3,-0.344874767920547
ABL1,0.37157486540127954
TOPBP1,0.12860800000049932
IFNAR1,0.11155461669168776
CDC20,0.28707681219437264
MEST,-0.04177031634675333
LSM5,-0.3840088531966436
CDK4,0.01919452203871102
S100A4,-0.2533257681976592
YKT6,0.1306886760896944
HLA-DMA,0.5782163515053814
PHKG2,-0.3463408306111984
PPARD,0.1830855116997447
DNAJA3,0.2109810031479112
CASP3,-0.00713568459005045
NUDT9,0.13194186947687758
CTSD,0.3245732959773565
TMEM2,-0.3070918205285612
WDTC1,0.334483763627936
MOK,-0.3737734474468056
EAPP,-0.1096864300791016
FAH,0.10058494367367116
CETN3,-0.23701089567903844
HMGCS1,0.18738190410603608
CDC42,0.21527929139741392
GLRX,-0.4819397370175591
MFSD10,-0.18152254365370413
PAPD7,0.05915698875531593
PRUNE,0.35099746914619756
TSPAN6,0.01384239470695978
PAICS,0.14556481379757105
GTPBP8,-0.1151201495522796
TGFB3,-0.6594301527793771
ANXA7,-0.02548026817815741
PRKAG2,-0.08853506372610684
MCOLN1,0.30470765137869177
SDHB,0.09341283200127792
LGALS8,0.05343013857329015
GPER1,-0.30539836220715433
MYCBP,-0.04188341422963831
SLC1A4,0.29522420078996825
GFPT1,0.0881700395323839
KDM5A,-0.20332149083395165
NOTCH1,0.5557492118720979
LAP3,0.1281846466723261
ST3GAL5,0.20739598961556396
PRR7,-0.2582404422953063
RPIA,-0.0926507797992285
EDN1,-2.0637976344180218
RPL39L,-0.3836609743096646
CAB39,0.22131285270971107
TESK1,0.3710122035449784
THAP11,-0.03021387426096788
HMG20B,0.04358827428674541
SHB,-0.32594951669314476
PLEKHM1,0.07229734630911516
HACD3,0.2922095323555265
ABHD6,0.5138907490434856
MCUR1,0.07957024378709114
PTK2B,0.11805996411911386
CSNK1E,-0.09677581102467284
PPOX,0.03579155196275978
IKBKB,-0.10166479611300049
DNMT3A,-0.07785487049486754
CTNND1,-0.00898044314214641
CCNH,-0.2098551222011933
PCNA,0.19513916614395052
TBP,-0.01616447255045447
FZD1,0.36112090278092823
HIF1A,-0.26320335372839704
MRPS16,0.05701844863343329
LRRC16A,-0.10038005078747124
MAPK1IP1L,0.09777473100362896
MBTPS1,0.22047406945369355
ASAH1,0.113492802057255
PIK3CA,0.2366920987453703
MYCBP2,0.21708799868833628
FBXL12,-0.3979429598495112
FUT1,0.1710970087661554
PLA2G4A,-0.1890668633242424
SORBS3,0.03966115318024434
TMEM5,0.05119401257584496
LYRM1,-0.15990668010015638
RELB,-0.457102259012573
DMTF1,-0.08517583442884252
PSMF1,0.19759931416887055
EPHA3,0.00572337266271588
EVL,-0.3162054628236448
SFN,-4.736490496120661
SH3BP5,0.2248220634546651
