pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,6.781809634280584e-8,1.0681350173991919e-6,0.7049757151672383,-0.5552540325232159,-1.8178888224565355,190,"DNAJB9, PRDX3, PGM1, GPX4, RETSAT, CYC1, PHYH, ME1, DHCR7, SCP2, UQCRC1, ALDH2, NDUFAB1, UBC, DLD, HSPB8, MRPL15, ACOX1, DLAT, MDH2, CIDEA, SOD1, NDUFA5, IDH3G, APLP2, REEP5, TST, RTN3, PPP1R15B, SAMM50, JAGN1, PEX14, TKT, SNCG, MTCH2, G3BP2, CD302, NDUFS3, ACO2, HADH, ENPP2, UCP2, PREB, PFKL, RNF11, ECHS1, C3, ACLY, LIPE, PIM3, CCNG2, SDHC, GRPEL1, SDHB, ALDOA, LPL, GPD2, NKIRAS1, YWHAG, GHITM, UBQLN1, COX7B, GPHN, SLC1A5, CAT, CD36, IFNGR1, AIFM1, COQ3, PFKFB3, SUCLG1, ABCA1, REEP6, COX8A, IMMT, IDH3A, UCK1, TOB1"
HALLMARK_ALLOGRAFT_REJECTION,0.005035480922405314,0.019827206131970924,0.40701791892395395,-0.4200980999696918,-1.3353039504500592,152,"IL1B, ITGB2, CD86, HLA-DOA, CD74, HLA-DQA1, HLA-DRA, IRF8, STAT1, IL2RB, PRF1, EIF3D, UBE2N, AARS1, PTPN6, LY86, BCAT1, HLA-A, CTSS, NLRP3, CCR5, ABI1, ABCE1, DARS1, CCR1, EGFR, MRPL3, DEGS1"
HALLMARK_ANDROGEN_RESPONSE,0.17698706099815156,0.3865648269470455,0.07373819701401924,-0.3794156057307565,-1.1376975648114356,96,"INSIG1, DNAJB9, CENPN, TMEM50A, NKX3-1, ITGAV, GSR, VAPA, IDI1, ELOVL5, XRCC6, XRCC5, SPCS3, HSD17B14, PLPP1, SLC38A2, APPBP2, BMPR1B, HMGCS1, DHCR24"
HALLMARK_ANGIOGENESIS,0.07170091766834691,0.19377975531443756,0.030561818595101917,-0.5377773000648454,-1.4137078483640264,31,"OLR1, ITGAV"
HALLMARK_APICAL_JUNCTION,0.9999379893341654,0.9999819973356057,3.13470269102297e-5,0.27560654230773013,0.48527699729476986,186,"SLC30A3, ITGA10, MPZL2, COL9A1, NEXN, CLDN15, CLDN7, THBS3, LIMA1, VWF, MDK, ICAM2, DSC1, ACTN3, TSPAN4, RASA1, MAP3K20"
HALLMARK_APICAL_SURFACE,0.6354507540634603,0.9657514310662657,0.0016269511755567544,0.5508062929629371,0.9487753485966525,41,"ATP8B1, BRCA1, HSPB1, DCBLD2, PLAUR, RHCG, AKAP7, CD160, CRYBG1"
HALLMARK_APOPTOSIS,0.026285107562451605,0.08279808882172256,0.35248785758361917,-0.4114600856429344,-1.315658723761206,150,"ATF3, IL1B, CD69, GSTM1, BTG2, CD14, JUN, GSR, GPX4, PPT1, SC5D, PRF1, RETSAT, BCAP31, VDAC2, GPX1, SLC20A1, SOD1, NEFH, CDKN1A, TNFRSF12A, CLU"
HALLMARK_BILE_ACID_METABOLISM,0.5302083333333333,0.9270887869175571,0.04518194973275825,-0.32679632811247866,-0.9811337690806072,99,"AQP9, HSD17B6, CYP7B1, ABCD2, IDI1, PFKM, RETSAT, PHYH, PAOX, SLC35B2, TTR, PIPOX, SCP2, PRDX5, ALDH1A1, SOD1, PEX19, ABCD1, PEX16, NPC1, DHCR24, ALDH9A1, LIPE, ISOC1, PEX7, NR3C2, ABCD3, PEX11A, CAT"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.002376599634369287,0.010694698354661792,0.40794208975761354,-0.5862811722478446,-1.7115527479443056,71,"ATF3, SC5D, IDI1, ACAT2, DHCR7, PCYT2, GLDC, ALDOC, ACTG1, CYP51A1, TNFRSF12A, CLU, NSDHL, HMGCS1, LGMN, CXCL16, FDFT1, FASN, LPL, CD9, SCD, STX5, SQLE, HMGCR, PDK3, ECH1, GSTM2, ABCA2, SEMA3B, EBP, ANXA5, ACSS2, SREBF2, TM7SF2"
HALLMARK_COAGULATION,0.5166666666666667,0.9270887869175571,0.05079156945552731,-0.32555673209684705,-0.9895323172959739,105,"OLR1, MAFF, HTRA1, CTSO, CSRP1, ARF4, CTSH, PEF1, DUSP6, CTSB, SPARC, CLU, ISCU, LAMP2, LGMN, PREP, C3, GSN, MMP15, LTA4H, CD9, GNB2, TF, THBS1, RABIF, F8, TIMP3, MMP14, CPQ"
