pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,0.9607765451664025,0.9997106961500334,0.029228594661507908,0.2951670531082363,0.824832327291492,191,"NDUFA5, ARL4A, NKIRAS1, CCNG2, DLD, SDHB, REEP5, MRPL15, DNAJB9, IMMT, SAMM50, ACADM, HADH, NDUFS3, RTN3, COX7B, UBQLN1, SLC5A6, DHRS7, GPX3, RNF11, COQ5, SUCLG1, PRDX3, UQCR10, YWHAG, G3BP2, ITSN1, GPD2, ENPP2, QDPR, COQ3, MTCH2, GHITM, DLAT, CMBL, JAGN1, GPHN, SOD1, NDUFAB1, COX6A1, SNCG, DBT, ATP5PO, APLP2, ATL2, ELOVL6, GRPEL1, UQCRQ, MCCC1, UQCRC1"
HALLMARK_ALLOGRAFT_REJECTION,0.027957915238924984,0.1761348660052274,0.012067945738897986,-0.6419357821102788,-1.2070334578143092,173,"MBL2, LIF, RPL3L, CD3G, CXCR3, CXCL9, EREG, IL6, CD80, BCL3, IL4R, KLRD1, CCL22, CD7, CD96, ITK, ICAM1, IRF7, TIMP1, MMP9, IL7, LCK, SOCS1, IL11, CCL2, GBP2, SPI1, CAPG, CD79A, TLR2, ELF4, CSF1, TAP1, WAS, SRGN, IRF4, INHBA, IL2RG"
HALLMARK_ANDROGEN_RESPONSE,0.9803365613268167,0.9997106961500334,3.661660385962142e-4,-0.3444208842439515,-0.6427605848525992,98,"KLK3, KRT8, FKBP5, STEAP4, ADAMTS1, MAK, SAT1, TMPRSS2, SEC24D, ELL2"
HALLMARK_ANGIOGENESIS,0.5086726321727091,0.9592085892727837,0.0021400757657404177,-0.5652262750526175,-1.014000258722427,31,"TIMP1, SLCO2A1, SERPINA5, PGLYRP1, THBD, COL5A2, COL3A1, PDGFA, FSTL1, FGFR1, MSX1, VAV2, VCAN"
HALLMARK_APICAL_JUNCTION,0.8152124973869977,0.9997106961500334,9.844446203343368e-4,-0.47738067847959337,-0.8987883190773663,192,"KRT31, MPZL2, SLC30A3, ALOX15B, PDZD3, CLDN4, TNFRSF11B, ICAM1, CNN2, MMP9, NECTIN4, ITGB4, SHC1, FLNC, VASP, TGFBI, CD209, ZYX, CLDN19, WNK4, CDH15, ITGA10, CD99, RAC2, CLDN18, MYH9, SORBS3, ICAM2, NECTIN2, ADRA1B, NRTN"
HALLMARK_APICAL_SURFACE,0.09964119341195286,0.33038922026068585,0.006271947327300354,-0.6871264551913704,-1.2540098923164278,43,"PKHD1, SCUBE1, PLAUR, SLC34A3, HSPB1, ATP8B1, EPHB4, GATA3, IL2RG, SLC2A4, LYPD3, CD160"
HALLMARK_APOPTOSIS,0.08202110046285666,0.30277470377068205,0.006851974376248282,-0.6212735819504023,-1.1666437350063008,155,"EREG, KRT18, GADD45B, IL6, CDKN1A, GUCY2D, TNFRSF12A, CD44, EMP1, TOP2A, HSPB1, TIMP1, ATF3, CASP4, ISG20, BIK, GADD45A, NEDD9, BTG2, CDK2, ANXA1, JUN, IFITM3, IRF1, LMNA, TAP1, SAT1, ERBB2, CD14, BGN"
HALLMARK_BILE_ACID_METABOLISM,0.8744615621069151,0.9997106961500334,8.066587647100269e-4,-0.4394458891000483,-0.820735766559739,103,"NR1H4, SULT2B1, SOAT2, SLC23A1, AGXT, SULT1B1, CYP8B1, LCK, ACSL5, TFCP2L1"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.6951223981983377,0.9997106961500334,0.0013907816839771525,-0.496078318246295,-0.9206454080501542,72,"TNFRSF12A, LDLR, PLAUR, ATF3, NFIL3, ANXA13, S100A11, PLSCR1"
HALLMARK_COAGULATION,0.08370549465642996,0.30277470377068205,0.006786954077114221,-0.6357585514312583,-1.1889865398092214,113,"MBL2, HNF4A, MAFF, SERPINE1, MEP1A, ITGB3, FGA, TIMP1, MMP9, CTSV, SH2B2, CPB2, C1R, ANXA1, GP1BA, SERPING1, THBS1, ANG, THBD, FURIN, CFB, DUSP6, MMP15, F3, SERPINA1, SERPINC1, MMP14, PROC, APOC2, TFPI2, PLAU, ITGA2, CTSK, CFI"
