pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,0.29162739569663854,0.6345647028960081,0.003190613010269678,0.49300388499383446,1.0712986851844932,190,"RAB34, ACAA2, COL4A1, ANGPTL4, PLIN2, ACADS, RREB1, CPT2, CAT, GPAM, TST, STOM, FZD4, SSPN, ALDH2, ITGA7, SLC25A1, ECH1, DECR1, SQOR, APOE, SLC27A1, BCL6, CDKN2C, ARAF, DRAM2, STAT5A, SULT1A1, SCARB1, CD151, OMD, SLC1A5, EPHX2, HSPB8, IDH1, ELMOD3, HIBCH, VEGFB, FAH, SLC5A6, SLC19A1"
HALLMARK_ALLOGRAFT_REJECTION,0.34246349045181385,0.6345647028960081,0.0028427622786740127,0.4908025849914279,1.061376366613434,148,"TIMP1, IL4R, FGR, CSF1, BCL3, CD40, INHBB, CCL2, HLA-E, TAP1, TGFB1, EGFR, ELF4, CAPG, IRF7, LY75, WAS, B2M, STAB1, SPI1, IL7, GBP2, FAS, IKBKB, MAP4K1, KLRD1, LYN, HCLS1, FLNA, TLR2, ICAM1, C2, TRAF2"
HALLMARK_ANDROGEN_RESPONSE,0.8984925132551373,0.9961210787632588,7.308395232384158e-4,0.3660213776424572,0.7827710090238081,95,"STEAP4, MAK, AZGP1, MERTK, BMPR1B, ADAMTS1, PDLIM5, MYL12A, B2M, DBI, SLC26A2, TNFAIP8, PTPN21, FADS1, CDC14B, B4GALT1, HSD17B14, GNAI3, PMEPA1"
HALLMARK_ANGIOGENESIS,0.1345240677802685,0.3531256779232049,0.005453533671135189,0.6284799802228003,1.2509034863931399,31,"STC1, TIMP1, MSX1, FSTL1, S100A4, JAG1"
HALLMARK_APICAL_JUNCTION,0.1529993345757267,0.38555832313083127,0.004815156920229929,0.5187291437190267,1.126507459136345,183,"ITGB4, MPZL2, TNFRSF11B, MDK, VWF, RRAS, ITGA10, SORBS3, CD99, MSN, ICAM2, CLDN15, TSPAN4, NECTIN2, INPPL1, EGFR, CLDN5, SHC1, BMP1, CNN2, JUP, COL17A1, WNK4, MYH9, LIMA1, AKT2, PLCG1, CLDN9, B4GALT1, THBS3, ACTN3, MAP3K20, GNAI2, ADAM15, VASP, CDH4, ITGB1, PARD6G, GRB7, ICAM1, ARHGEF6, EPB41L2, LDLRAP1"
HALLMARK_APICAL_SURFACE,0.1595719568809505,0.38665512628845694,0.004855483814973163,0.5952682598976858,1.2155949885416797,41,"HSPB1, EPHB4, SLC2A4, PLAUR, LYPD3, ATP8B1, ATP6V0A4, LYN, SRPX, B4GALT1, CD160, BRCA1, IL2RG, GAS1, MAL, CROCC, GSTM3"
HALLMARK_APOPTOSIS,0.028555717589049043,0.10582412988882882,0.011943848641195194,0.5718486414532311,1.2371869662569375,151,"IFITM3, TIMP1, HSPB1, CASP4, HMOX1, LGALS3, ERBB2, CASP7, CDK2, TOP2A, ROCK1, BGN, TAP1, TGFBR3, TIMP3, RELA, HMGB2, DFFA, CFLAR, CLU, IRF1, CD44, PDGFRB, CASP1, TSPO, IER3, ANXA1, FAS, AIFM3, EMP1, GADD45B, MCL1, LEF1, FDXR, GSN, CD38, BIK, PLAT, GADD45A, TNFRSF12A"
HALLMARK_BILE_ACID_METABOLISM,0.014139142941063271,0.09897400058744289,0.01714785776677066,0.614479558857563,1.3156727123382332,99,"HSD3B1, HSD3B7, ACSL5, DIO1, CAT, BCAR3, SULT1B1, BMP6, FADS2, HSD17B6, BBOX1, CYP39A1, NEDD4, PIPOX, RBP1, CYP27A1, IDH2, RXRA, EPHX2, ALDH9A1, FADS1, IDH1, ABCD1, FDXR, RXRG, SLC27A5, ABCA6, ALDH8A1, SLCO1A2, ALDH1A1, PXMP2, PEX6, ABCA1"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.4303107329023227,0.7134098992854297,0.0023950801298128744,0.492669780251493,1.0420915415854806,72,"LGALS3, PLAUR, S100A11, FADS2, ANTXR2, ECH1, PLSCR1, ANXA5, CLU, CXCL16, CBS, LDLR, JAG1, GPX8, ALDOC, HSD17B7, TP53INP1, FBXO6, TNFRSF12A, LSS, ATF5, GUSB, GSTM2, PNRC1, ETHE1"
HALLMARK_COAGULATION,0.018989096752908982,0.10431420819935691,0.014754529309627,0.6050650934406419,1.297001053049235,103,"TIMP1, C1R, ITGB3, VWF, SERPINA1, ACOX2, S100A1, CFI, SERPING1, C1QA, TMPRSS6, RAPGEF3, C1S, TIMP3, CFH, GNG12, CTSH, F3, CLU, BMP1, S100A13, ANXA1, PROZ, SERPINE1, THBS1, HTRA1, SH2B2, CPQ, F11, P2RY1, PLG, CSRP1, GSN, PLAT, C2, MSRB2, GP1BA, CAPN2, RGN, C8G, MMP15, MST1, MAFF, HPN, MMP14"
HALLMARK_COMPLEMENT,0.0802897092847802,0.24086912785434061,0.0069276329848993795,0.5408057269113602,1.1729593028020344,171,"CP, TIMP1, CASP4, C1R, LGALS3, SERPINA1, CDA, C1QC, CASP7, NOTCH4, SERPING1, C1QA, PLAUR, TMPRSS6, PSMB9, C1S, COL4A2, HSPA1A, LTF, CFH, IRF7, PLSCR1, ANXA5, WAS, RCE1, CTSH, F3, CLU, IRF1, CEBPB, APOBEC3F, CASP1, IRF2, MT3, S100A13, SERPINE1, PHEX, APOBEC3G, CPQ, LYN, CASP10, PLG, CSRP1, SIRT6, GNAI2, GNAI3"
