pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,0.648577500079292,0.9052167007713254,0.0016195178374693632,-0.42519720077383355,-0.9304488197841057,190,"COL4A1, ANGPTL4, GADD45A, FZD4, ACADL, PLIN2, SLC19A1, BCL6, LPCAT3, PFKFB3, RAB34, SLC5A6, FAH, ACADS, SLC1A5, RREB1, ABCA1, CD302, STOM, GPAM, ALDH2, SULT1A1, NABP1, STAT5A, ELMOD3, APOE, CRAT, CPT2, DECR1, LAMA4, SLC27A1, ARAF, DRAM2, CD36, VEGFB, ETFB, CMBL"
HALLMARK_ALLOGRAFT_REJECTION,0.9532081635452817,0.9999788096085711,7.196032589902924e-4,-0.3224052521040732,-0.6981570434020872,145,"CCL19, IL4R, TIMP1, CCL2, IL12A, BCL3, LTB, FAS, IL7, MAP4K1, INHBB, CSF1, CD40, HLA-DOB, CARTPT, ICAM1, TAP1, STAB1, RPS19, FGR, RPL39, TGFB1, RPS9, ZAP70, IKBKB"
HALLMARK_ANDROGEN_RESPONSE,0.2673701557599277,0.7214200252405225,0.003616676013684857,-0.5334812787094635,-1.1298653938002516,95,"STEAP4, MAK"
HALLMARK_ANGIOGENESIS,0.4321744416437966,0.8782899943083609,0.0028437253611431593,-0.5443293498316272,-1.0413942971883947,31,"STC1, TIMP1, FSTL1, VEGFA, S100A4, COL3A1, LUM"
HALLMARK_APICAL_JUNCTION,0.6609518767536662,0.9052167007713254,0.0015829748060573006,-0.42252741043744135,-0.9234220252768183,183,"MPZL2, TNFRSF11B, ACTG2, NRAP, ITGA10, SHC1, VWF, ITGB4, TGFBI, CD209, MSN, TSPAN4, INPPL1, RAC2, ICAM1, PARVA, ICAM2, CD99, SORBS3"
HALLMARK_APICAL_SURFACE,0.624041070773744,0.9052167007713254,0.00199776672801221,-0.46068625830337184,-0.90896934858248,41,"SLC2A4, ATP8B1"
HALLMARK_APOPTOSIS,0.7929324824510889,0.942542384800351,0.0012068827647432456,-0.3880735550423527,-0.8412071420719076,148,"HGF, TIMP1, CASP4, IFITM3, GADD45A, IRF1, LGALS3, SMAD7, GADD45B, FAS, BCL2L11, CDK2, LUM, CD44, CASP7, BGN, CD38, TGFBR3, RELA, DCN, BIK, PDGFRB, ERBB2, TAP1, ROCK1, EMP1, TIMP3"
HALLMARK_BILE_ACID_METABOLISM,0.555705753463387,0.9052167007713254,0.0020273650234606264,-0.4545652111505225,-0.9646012875473611,98,"SULT1B1, ABCA6, BMP6, DIO1, HSD17B6, ACSL5, HSD3B7, HSD3B1, ALDH8A1, ABCA1, ABCA9, BBOX1, NEDD4, SLC23A1, DIO2, ABCG8, BCAR3"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.3091800108173668,0.7214200252405225,0.010304159185984022,0.4027881105830014,1.0313575144002287,72,"ATF3, SC5D, IDI1, PDK3, ACAT2, HMGCS1, GNAI1, FDFT1, MAL2, HMGCR, SQLE, LGMN"
HALLMARK_COAGULATION,0.043465809584022665,0.456391000632238,0.010066140868206829,-0.6343646032075464,-1.3486531930713261,101,"ITGB3, THBS1, C1R, PLG, TIMP1, F3, SH2B2, C1S, PROC, SERPING1, S100A1, PLAU, VWF, F10, ACOX2, CFH, CFB, TMPRSS6, CPB2, TIMP3, MSRB2, CLU, THBD, PRSS23"
HALLMARK_COMPLEMENT,0.45545120249144416,0.8903250458205526,0.0023548658036183843,-0.4671451398415963,-1.0184387395904615,170,"C1R, CP, PLG, TIMP1, CASP4, COL4A2, F3, C1S, IRF1, LGALS3, PLSCR1, SERPING1, CEBPB, RCE1, CASP7"
HALLMARK_DNA_REPAIR,0.9991283471362884,0.9999788096085711,5.465623684818173e-4,-0.2617473776269363,-0.5671871722302159,147,"TP53, NME4, UPF3B, PNP, ERCC5, ADA, RAD52, REV3L, CCNO, RBX1, PRIM1, AGO4, POLD4, SEC61A1, ZWINT, NME3, POLR1D, POLR2J, RAD51, EDF1, NCBP2, TAF1C, TAF12"
HALLMARK_E2F_TARGETS,0.5087571690403158,0.8903250458205526,0.0021179621098636886,-0.4543141640725868,-0.9943592497682191,191,"MYC, PLK1, DEPDC1, CDCA3, TP53, LUC7L3, CHEK2, SPAG5, LMNB1, CDCA8, CENPE, MXD3, POLE, BUB1B, PLK4, LYAR, EZH2, HMGB2, SPC25, HELLS, CCNB2, BARD1, GINS3, CDKN1A, TACC3, SMC4"
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.007860195521570601,0.24759615892947395,0.0235769372011667,-0.6689784988169768,-1.4637239446280712,189,"ITGB3, COL4A1, THBS1, TNFRSF11B, TIMP1, LOXL1, COL4A2, LOXL2, TGM2, COL1A1, FSTL1, LOX, VEGFA, GADD45A, FGF2, OXTR, COL6A3, IGFBP4, EMP3, EFEMP2, GADD45B, FAS, SNAI2, MGP, PLOD2, COL3A1, ADAM12, LUM, TGFBI, LAMA1, CD44, BGN, TGFBR3, ITGA5, DCN, FSTL3, FZD8, PDGFRB, FBLN1, NNMT, PCOLCE, TPM2, PDLIM4, GPX7, IGFBP3, CALD1, PRRX1, COL11A1, TAGLN, TIMP3"
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.19822428225234665,0.7175074718471474,0.004249760254176294,-0.5245234905741571,-1.1468147730165874,185,"TMPRSS3, CISH, MUC1, MYC, TGM2, P2RY2, ESRP2, TSKU, TJP3, IGFBP4, PAPSS2, SVIL, CCN5, MYOF, SLC9A3R1, IL17RB, TMEM164, CD44, SLC2A1, TUBB2B, LRIG1, INHBB, ELOVL2, SLC22A5"
HALLMARK_ESTROGEN_RESPONSE_LATE,0.5015579295434313,0.8903250458205526,0.002152521826016485,-0.4566798772302184,-0.9973667446899288,179,"TMPRSS3, CISH, IMPA2, CYP4F11, TJP3, GPER1, IGFBP4, GJB3, PAPSS2, FABP5, CCN5, FGFR3, MYOF, SLC9A3R1, IL17RB, CD44, ZFP36, GINS2, XRCC3, SLC22A5, ST6GALNAC2, ACOX2, KRT19, MICB, PLK4, DNAJC1"
HALLMARK_FATTY_ACID_METABOLISM,0.8703506907545164,0.9619665529392024,0.00815056021940909,0.29543640969331353,0.7597948531466804,143,"GAD2, CYP4A11, DLD, IDI1, HCCS, METAP1, ACAT2, SMS, AQP7, HMGCS1, HSPH1, DHCR24, RAP1GDS1, SDHC, SUCLA2, GABARAPL1, IL4I1, CIDEA, NTHL1, GPD1, ACOT8, ENO2, MDH1, PDHB, SDHA, CA4, SERINC1"
HALLMARK_G2M_CHECKPOINT,0.9812417325417738,0.9999788096085711,5.715219493711174e-4,-0.3044614247366148,-0.6656724931793372,185,"MYC, PLK1, PML, BCL3, LMNB1, CENPE, GINS2, RAD54L, POLE, KIF20B, PLK4, MT2A, CDC45, EZH2, CCNA2, DTYMK, HIRA, MNAT1, TGFB1, CCNB2, BARD1, RBL1, TACC3, SMC4, TRAIP, NOTCH2, KIF15, NASP, TFDP1, DMD, TOP1, KIF5B, MEIS2, WRN, NUSAP1, ORC6"
HALLMARK_GLYCOLYSIS,0.4152429981780433,0.8720102961738909,0.002540936883907066,-0.47444658988219396,-1.0365106027912219,181,"STC1, ARTN, ADORA2B, ANGPTL4, DEPDC1, VEGFA, DSC2, SOX9, GPC3, DDIT4, PLOD2, TGFBI, CD44, ABCB6, PFKFB1, TPST1, HK2, DCN, BIK, AK4, IL13RA1, IGFBP3, NDUFV3, ZNF292, GYS1, SDC2, MERTK, P4HA1, CHST6, RBCK1, SLC16A3"
