ID,gene_name,logFC,PValue,t,B
229119_s_at,ZSWIM7,-0.417,0.0641393,-1.94985133,-3.95
228719_at,ZSWIM7,0.189,0.3248119,1.00730502,-4.817
226208_at,ZSWIM6,0.0944,0.2751199,1.11940606,-4.738
232336_at,ZSWIM5,0.0107,0.8433816,0.19993319,-5.154
231915_at,ZSWIM4,0.0501,0.4582078,0.75517233,-4.969
228223_at,ZSWIM3,0.0321,0.6235234,0.49790646,-5.081
1554932_at,ZSWIM2,-0.0317,0.6498403,-0.46031104,-5.093
223607_x_at,ZSWIM1,-0.0564,0.3222176,-1.01284476,-4.813
217592_at,ZSWIM1,0.05,0.5633446,0.58681027,-5.047
239406_at,ZSCAN9,-0.0501,0.5089228,-0.6715254,-5.01
205181_at,ZSCAN9,0.00569,0.9385522,0.07798171,-5.166
219904_at,ZSCAN5A,-0.0849,0.4297508,-0.80454077,-4.942
1565583_at,ZSCAN5A,-0.0375,0.6896824,-0.40463032,-5.11
1552852_a_at,ZSCAN4,0.124,0.1594982,1.4564075,-4.457
1552851_at,ZSCAN4,-0.0118,0.893503,-0.13544098,-5.162
218937_at,ZSCAN32,-0.0477,0.5540518,-0.60095614,-5.041
220292_at,ZSCAN32,-0.0133,0.8629596,-0.17465382,-5.158
222016_s_at,ZSCAN31,-0.0818,0.7411067,-0.33461379,-5.129
1557104_at,ZSCAN30,0.317,0.0926537,1.75853711,-4.159
1562988_at,ZSCAN30,0.0805,0.2309393,1.23227785,-4.65
1557105_a_at,ZSCAN30,0.0573,0.4398716,0.78675969,-4.952
228125_at,ZSCAN30,-0.0747,0.4874234,-0.70636677,-4.993
228130_at,ZSCAN30,-0.0173,0.8016804,-0.25424874,-5.146
226562_at,ZSCAN29,-0.0564,0.5653051,-0.58384141,-5.048
213218_at,ZSCAN26,-0.15,0.0987553,-1.72439196,-4.194
242621_at,ZSCAN25,-0.12,0.1224959,-1.60660009,-4.314
228138_at,ZSCAN25,0.0711,0.4021312,0.85443973,-4.914
1564039_at,ZSCAN23,0.195,0.0115178,2.75810352,-2.954
1563670_at,ZSCAN23,0.00375,0.9451513,0.06959201,-5.167
228769_at,ZSCAN22,0.00854,0.9176201,0.10463465,-5.165
223424_s_at,ZSCAN21,-0.123,0.0604586,-1.97978818,-3.917
1552499_a_at,ZSCAN20,-0.142,0.1119513,-1.65629727,-4.264
1552498_at,ZSCAN20,0.0382,0.6727356,0.42814489,-5.104
1554790_at,ZSCAN20,0.00405,0.952366,0.06042547,-5.167
220516_at,ZSCAN2,0.103,0.205618,1.30455024,-4.591
231188_at,ZSCAN2,0.0012,0.9920635,0.01006155,-5.169
218312_s_at,ZSCAN18,-0.144,0.2064559,-1.30205165,-4.593
217593_at,ZSCAN18,0.0987,0.3194434,1.01880313,-4.809
232866_at,ZSCAN18,0.0306,0.7514925,0.32068898,-5.132
236777_at,ZSCAN16-AS1,-0.222,0.0335104,-2.26877427,-3.576
1557062_at,ZSCAN16-AS1,-0.121,0.0465377,-2.11003576,-3.766
244730_x_at,ZSCAN16-AS1,0.0447,0.493054,0.6971586,-4.998
219676_at,ZSCAN16,-0.127,0.3550498,-0.94488165,-4.858
239157_at,ZSCAN12P1,0.00588,0.9676082,0.04107614,-5.168
217098_s_at,ZSCAN12,0.136,0.105341,1.68950253,-4.23
240181_at,ZSCAN12,0.0545,0.4877776,0.70578567,-4.993
206507_at,ZSCAN12,0.0315,0.7191206,0.36431978,-5.121
1553875_s_at,ZSCAN10,0.0252,0.775634,0.28856458,-5.139
1553874_a_at,ZSCAN10,0.00242,0.970893,0.03690859,-5.168
1562651_at,ZSCAN1,-0.102,0.2558754,-1.16677648,-4.702
208174_x_at,ZRSR2,0.0552,0.4847242,0.71080267,-4.991
213876_x_at,ZRSR2,0.0442,0.5829382,0.55737142,-5.059
206512_at,ZRSR1///SRP19,0.173,0.3138903,1.03083969,-4.801
239538_at,ZRANB3,0.0928,0.170768,1.41635639,-4.493
244092_at,ZRANB3,0.00506,0.9465003,0.06787754,-5.167
224124_at,ZRANB3,-0.00318,0.9610769,-0.04936485,-5.168
231030_at,ZRANB2-AS1,0.0732,0.2854557,1.09495985,-4.756
223716_s_at,ZRANB2,-0.0471,0.5144673,-0.6626757,-5.014
223016_x_at,ZRANB2,-0.0621,0.6269257,-0.49300611,-5.082
225138_at,ZRANB1,-0.0846,0.2719523,-1.12703197,-4.732
225130_at,ZRANB1,-0.0617,0.6012735,-0.53026753,-5.069
225131_at,ZRANB1,-0.0227,0.7750911,-0.28928343,-5.139
200054_at,ZPR1,-0.0521,0.5576622,-0.59544576,-5.043
1561969_at,ZPLD1,-0.0537,0.4625896,-0.74773732,-4.972
1569777_a_at,ZPLD1,0.00494,0.9287906,0.09040282,-5.166
231442_at,ZPBP2,0.00549,0.9396472,0.07658919,-5.166
207021_at,ZPBP,0.0763,0.243592,1.19841154,-4.677
231756_at,ZP4,-0.0254,0.7862358,-0.27455645,-5.142
207933_at,ZP2,0.0215,0.8157711,0.23581645,-5.149
237335_at,ZP1,0.0182,0.8127405,0.23977348,-5.148
215461_at,ZNRF4,0.0999,0.2418378,1.20302633,-4.674
226360_at,ZNRF3,0.116,0.2060065,1.30339098,-4.592
1556404_a_at,ZNRF2P1,-0.0995,0.1518402,-1.48494851,-4.431
229188_s_at,ZNRF2,0.114,0.1057931,1.68717612,-4.233
226261_at,ZNRF2,-0.0715,0.3592321,-0.93653656,-4.864
225959_s_at,ZNRF1,-0.176,0.138308,-1.5383889,-4.38
225960_at,ZNRF1,0.0731,0.2748395,1.12007869,-4.737
223383_at,ZNRF1,-0.0895,0.5076861,-0.67350665,-5.009
225962_at,ZNRF1,-0.094,0.5294023,-0.63909689,-5.025
231092_s_at,ZNRF1,-0.00719,0.925308,-0.09483759,-5.165
223382_s_at,ZNRF1,-0.00317,0.9724209,-0.03497028,-5.168
242557_at,ZNRD1ASP,0.18,0.0770975,1.8552699,-4.055
234445_at,ZNRD1ASP,0.151,0.1950315,1.33682289,-4.563
234866_s_at,ZNRD1ASP,-0.0103,0.8666373,-0.16991859,-5.158
227673_at,ZNRD1,0.0367,0.6314937,0.48644582,-5.085
228009_x_at,ZNRD1,0.0173,0.7796485,0.28325337,-5.14
234530_s_at,ZNRD1,0.022,0.8107958,0.24231485,-5.148
234114_at,ZNRD1,0.018,0.8423324,0.20129156,-5.154
234115_s_at,ZNRD1,-0.0129,0.8569871,-0.18235246,-5.157
223639_s_at,ZNRD1,-0.00889,0.9068516,-0.11837535,-5.164
218932_at,ZNHIT6,-0.0888,0.4371531,-0.79151074,-4.949
233005_at,ZNHIT6,0.00301,0.9693427,0.03887543,-5.168
212544_at,ZNHIT3,-0.219,0.1375688,-1.5414301,-4.377
227734_s_at,ZNHIT2,0.119,0.1561846,1.46861723,-4.446
219050_s_at,ZNHIT2,-0.0689,0.3936805,-0.87014187,-4.904
222814_s_at,ZNHIT2,-0.0909,0.4447575,-0.77826587,-4.956
201541_s_at,ZNHIT1,-0.0716,0.4466572,-0.77497866,-4.958
225076_s_at,ZNFX1,0.0504,0.4497109,0.76971245,-4.961
1553885_x_at,ZNF99,-0.0802,0.1357614,-1.54892265,-4.37
1553883_at,ZNF99,-0.00896,0.8611964,-0.17692549,-5.157
1569241_a_at,ZNF93,-0.511,0.0163421,-2.60152718,-3.158
1569240_at,ZNF93,-0.156,0.0506643,-2.06814629,-3.815
215758_x_at,ZNF93,-0.13,0.1474229,-1.50194844,-4.415
208119_s_at,ZNF93,-0.0149,0.8577617,-0.18135339,-5.157
235170_at,ZNF92,0.0876,0.315387,1.0275809,-4.803
1564963_x_at,ZNF92,-0.0631,0.4127359,-0.83503185,-4.925
1564962_at,ZNF92,-0.0216,0.7850452,-0.27612676,-5.141
236128_at,ZNF91,-0.237,0.0447446,-2.12928754,-3.744
1562055_at,ZNF91,-0.0808,0.2686095,-1.13515047,-4.726
206059_at,ZNF91,0.246,0.3078968,1.04400026,-4.792
244259_s_at,ZNF91,0.0685,0.3654569,0.92423599,-4.871
1569277_at,ZNF91,-0.0431,0.442472,-0.78223195,-4.954
233672_s_at,ZNF91,0.0364,0.5038656,0.67964462,-5.006
233671_at,ZNF91,0.0304,0.7143691,0.3707829,-5.12
1562133_x_at,ZNF90,0.0474,0.4039738,0.85104422,-4.916
1569283_at,ZNF891,-0.137,0.0367335,-2.22486402,-3.629
232863_at,ZNF890P///ZNF815P,0.143,0.0702303,1.90348703,-4.002
230876_at,ZNF883,-0.0641,0.699572,-0.39101528,-5.114
235913_at,ZNF880,-0.103,0.2077608,-1.29817624,-4.596
232315_at,ZNF880,0.0684,0.8326823,0.21380375,-5.152
230421_at,ZNF879,-0.09,0.3365867,-0.98254113,-4.834
1569468_at,ZNF876P,0.0173,0.8529212,0.18759987,-5.156
238665_at,ZNF865,-0.0431,0.6114471,-0.51540166,-5.075
241964_at,ZNF865,-0.0339,0.6832008,-0.41359574,-5.108
213444_at,ZNF862,-0.0404,0.4429528,-0.78139659,-4.955
226808_at,ZNF862,0.00343,0.9673568,0.04139505,-5.168
234397_at,ZNF861P /// ZNF861P,0.0582,0.6320786,0.4856074,-5.085
228270_at,ZNF853,0.0322,0.6644941,0.43966906,-5.1
232884_s_at,ZNF853,0.0241,0.7096668,0.37719494,-5.118
1564662_at,ZNF852,0.032,0.6605463,0.44521065,-5.098
244640_at,ZNF850,-0.0205,0.7541383,-0.31715207,-5.133
1554445_at,ZNF85,0.122,0.1512756,1.48709844,-4.429
206572_x_at,ZNF85,-0.0277,0.6737094,-0.42678724,-5.104
1558537_x_at,ZNF844,0.157,0.0770516,1.85557984,-4.055
228346_at,ZNF844,0.087,0.2983536,1.06533523,-4.777
1564362_x_at,ZNF843,0.043,0.5690003,0.57825999,-5.05
1555078_at,ZNF843,0.0228,0.7868979,0.27368351,-5.142
204453_at,ZNF84,-0.0253,0.6557378,-0.4519797,-5.096
228630_at,ZNF84,0.00698,0.9234615,0.09718976,-5.165
219086_at,ZNF839,-0.054,0.3918994,-0.87347893,-4.902
221709_s_at,ZNF839,-0.0308,0.6807301,-0.41702234,-5.107
241277_x_at,ZNF837,-0.0306,0.7185963,-0.36503217,-5.121
1556822_s_at,ZNF837,0.000396,0.9968165,0.0040358,-5.169
1569077_x_at,ZNF836,0.0992,0.2130554,1.28264259,-4.609
1569076_a_at,ZNF836,0.0369,0.647517,0.46360224,-5.092
215826_x_at,ZNF835,-0.0355,0.5150111,-0.66181054,-5.014
1558827_a_at,ZNF831,0.0513,0.5092374,0.67102187,-5.01
1558826_at,ZNF831,0.051,0.5105378,0.66894207,-5.011
226315_at,ZNF830,-0.16,0.1199456,-1.61828055,-4.302
226323_at,ZNF830,-0.0817,0.3879768,-0.88086355,-4.898
236429_at,ZNF83,0.72,0.0024727,3.41928752,-2.065
221645_s_at,ZNF83,0.342,0.1284348,1.58016733,-4.34
238952_x_at,ZNF829,-0.025,0.702334,-0.38722643,-5.115
237306_at,ZNF829,0.0213,0.7357564,0.34181348,-5.127
243617_at,ZNF827,-0.0902,0.2722405,-1.12633543,-4.733
226764_at,ZNF827,0.106,0.3383832,0.97881562,-4.836
228046_at,ZNF827,-0.0814,0.4344866,-0.79618863,-4.947
231902_at,ZNF827,0.00626,0.9515445,0.06146887,-5.167
243618_s_at,ZNF827,0.00194,0.9857606,0.01805267,-5.168
1569191_at,ZNF826P,-0.109,0.3360124,-0.98373491,-4.833
1560853_x_at,ZNF826P,-0.0484,0.765762,-0.30166158,-5.136
229732_at,ZNF823,0.113,0.4763224,0.72470307,-4.984
242704_at,ZNF821,0.0874,0.193291,1.34225912,-4.559
41397_at,ZNF821,0.0365,0.4728185,0.73054256,-4.981
205494_at,ZNF821,-0.00474,0.9342025,-0.08351476,-5.166
238149_at,ZNF818P,-0.0885,0.4092988,-0.84128701,-4.921
238148_s_at,ZNF818P,0.0232,0.6640558,0.44028352,-5.1
217541_x_at,ZNF816-ZNF321P///ZNF816,-0.0829,0.1182282,-1.62626437,-4.294
1558888_x_at,ZNF816-ZNF321P///ZNF321P,0.0365,0.6107246,0.51645347,-5.074
1558887_at,ZNF816-ZNF321P///ZNF321P,0.021,0.7901068,0.2694558,-5.143
222135_at,ZNF814,-0.132,0.1069337,-1.68134391,-4.239
1557248_at,ZNF814,-0.0446,0.417093,-0.8271497,-4.929
1556204_a_at,ZNF814,0.0339,0.5517364,0.60449998,-5.04
241912_at,ZNF814,-0.0198,0.7611273,-0.30782874,-5.135
60794_f_at,ZNF814,0.0184,0.8845919,0.14685621,-5.161
217665_at,ZNF813,-0.0425,0.6111889,-0.51577742,-5.074
1561039_a_at,ZNF81,0.0808,0.1849995,1.36869899,-4.536
1561038_at,ZNF81,0.0711,0.3784344,0.89903343,-4.887
240079_at,ZNF81,0.0506,0.4638547,0.74559848,-4.973
242083_at,ZNF81,0.0936,0.4730083,0.73022569,-4.981
234111_at,ZNF81,-0.038,0.7446144,-0.32990337,-5.13
215901_at,ZNF81,0.0143,0.8553598,0.18445208,-5.156
1554476_x_at,ZNF808,0.0439,0.8315273,0.21530362,-5.152
236328_at,ZNF806///ZNF285,-0.057,0.5068546,-0.67484038,-5.008
238436_s_at,ZNF805,0.113,0.2452319,1.19412003,-4.681
235398_at,ZNF805,0.105,0.3418383,0.97168872,-4.841
238437_at,ZNF805,0.0517,0.5997004,0.53257704,-5.068
1564022_at,ZNF804B,0.147,0.0562666,2.0159184,-3.875
215767_at,ZNF804A,-0.237,0.1458399,-1.50814196,-4.409
227097_at,ZNF800,0.164,0.0267941,2.37431843,-3.446
227101_at,ZNF800,0.095,0.1550056,1.47301245,-4.442
236531_at,ZNF800,-0.0542,0.3295212,-0.99732746,-4.824
227104_x_at,ZNF800,0.0378,0.6074404,0.52124207,-5.072
207272_at,ZNF80,0.0753,0.120684,1.61487744,-4.305
227509_x_at,ZNF8,0.16,0.0381415,2.20677704,-3.651
227508_at,ZNF8,0.0469,0.5809934,0.56027087,-5.058
242044_at,ZNF8,0.0429,0.590972,0.54544486,-5.063
242043_s_at,ZNF8,-0.0184,0.8161085,-0.23537608,-5.149
214901_at,ZNF8,0.0485,0.3770757,0.90164497,-4.885
229205_at,ZNF793-AS1,-0.144,0.119891,-1.61853286,-4.302
244180_at,ZNF793,0.0321,0.7093396,0.37764183,-5.118
235052_at,ZNF792,0.00196,0.9728144,0.03447112,-5.168
1553703_at,ZNF791,0.279,0.0335491,2.26822398,-3.577
1553704_x_at,ZNF791,0.276,0.0568013,2.01117911,-3.881
227122_at,ZNF791,0.131,0.0816228,1.82550539,-4.087
235779_at,ZNF790-AS1,-0.0779,0.4513314,-0.76692665,-4.962
1558809_s_at,ZNF790-AS1,-0.0697,0.5667499,-0.58165699,-5.049
216486_x_at,ZNF79,0.14,0.0746081,1.87229818,-4.036
214138_at,ZNF79,0.0945,0.1809648,1.38190533,-4.524
216482_x_at,ZNF79,-0.0309,0.69832,-0.39273466,-5.114
235231_at,ZNF789,-0.24,0.0733168,-1.88132751,-4.027
242307_at,ZNF789,-0.0681,0.315281,-1.02781143,-4.803
1569194_at,ZNF789,-0.0405,0.4670353,-0.74023669,-4.976
1558762_a_at,ZNF789,0.0118,0.9107565,0.1133901,-5.164
244552_at,ZNF788,0.134,0.1582931,1.46082388,-4.453
1557888_at,ZNF787,0.04,0.6303068,0.48814834,-5.084
213402_at,ZNF787,-0.0115,0.8388943,-0.20574539,-5.153
239083_at,ZNF786,-0.0643,0.4798447,-0.71885838,-4.987
1554770_x_at,ZNF785,0.235,0.1888434,1.35632792,-4.547
1554769_at,ZNF785,0.231,0.227248,1.24242256,-4.642
242272_at,ZNF785,0.0313,0.711463,0.37474376,-5.119
228364_at,ZNF784,0.0456,0.5633786,0.58675875,-5.047
1569473_s_at,ZNF783///LOC155060,0.0505,0.5495871,0.60779651,-5.038
1556224_a_at,ZNF783///LOC155060,-0.0153,0.7927772,-0.26594146,-5.143
221876_at,ZNF783,0.101,0.098564,1.72543476,-4.193
78495_at,ZNF783,0.035,0.4730005,0.73023865,-4.981
1569443_s_at,ZNF782,0.152,0.0368744,2.22302637,-3.632
238109_at,ZNF782,-0.12,0.1705863,-1.41698521,-4.493
235290_at,ZNF782,0.0119,0.9208342,0.10053759,-5.165
1552785_at,ZNF781,-0.0952,0.2145589,-1.27828601,-4.613
1559789_a_at,ZNF781,-0.0553,0.4806472,-0.71753018,-4.988
214899_at,ZNF780B,-0.0999,0.1599236,-1.45485462,-4.458
244818_at,ZNF780B,0.0783,0.2642652,1.14581273,-4.718
242969_at,ZNF780B,0.0602,0.4953474,0.69342528,-4.999
243294_at,ZNF780B,-0.0789,0.5504271,-0.60650733,-5.039
215570_s_at,ZNF780A///ZNF780B,-0.194,0.1933378,-1.34211251,-4.559
238907_at,ZNF780A,-0.258,0.0410137,-2.17168583,-3.693
239441_at,ZNF780A,-0.0973,0.2110863,-1.28838443,-4.604
1556581_at,ZNF778,0.0781,0.249,1.1843401,-4.688
226983_at,ZNF777,0.111,0.1255825,1.59273197,-4.327
237855_at,ZNF777,0.0842,0.2215966,1.25820041,-4.629
1553172_at,ZNF777,0.0794,0.3679604,0.91932838,-4.874
228687_at,ZNF777,0.0315,0.604961,0.52486547,-5.071
239838_at,ZNF776,-0.0391,0.5169841,-0.658676,-5.016
228652_at,ZNF776,0.0064,0.9513194,0.06175481,-5.167
229931_at,ZNF775,0.147,0.0824118,1.82046362,-4.093
228294_s_at,ZNF775,0.112,0.1480561,1.49948613,-4.417
230517_at,ZNF775,0.0946,0.1536957,1.4779275,-4.437
228226_s_at,ZNF775,-0.0139,0.8218512,-0.22788904,-5.15
221968_s_at,ZNF771,0.0934,0.32558,1.00567089,-4.818
219780_at,ZNF771,0.0757,0.3958477,0.86609443,-4.907
232561_at,ZNF771,0.0432,0.5102429,0.66941345,-5.011
219782_s_at,ZNF771,-0.041,0.6146232,-0.51078478,-5.076
219781_s_at,ZNF771,-0.00323,0.9589107,-0.05211478,-5.168
238687_x_at,ZNF770,0.0706,0.2207265,1.26065689,-4.627
225517_at,ZNF770,-0.0837,0.6372838,-0.47816157,-5.088
220608_s_at,ZNF770,-0.00162,0.9834619,-0.02096747,-5.168
229000_at,ZNF77,0.0562,0.6029467,0.5278144,-5.07
1558673_s_at,ZNF77,-0.0124,0.907883,-0.11705826,-5.164
218916_at,ZNF768///ZNF747,0.046,0.4325674,0.79956664,-4.945
219627_at,ZNF767P,-0.0662,0.3208862,-1.01569981,-4.812
227284_at,ZNF766,-0.0106,0.8504707,-0.19076507,-5.156
1558942_at,ZNF765,0.0794,0.3631718,0.92873499,-4.869
223897_at,ZNF765,0.0598,0.4119265,0.8365018,-4.924
1558943_x_at,ZNF765,-0.0461,0.6697662,-0.43229015,-5.102
222120_at,ZNF764,-0.0498,0.5842994,-0.55534499,-5.06
57516_at,ZNF764,-0.017,0.7864488,-0.2742755,-5.142
1558754_at,ZNF763,0.101,0.2426349,1.20092635,-4.675
1558755_x_at,ZNF763,0.0488,0.6018217,0.52946348,-5.069
207494_s_at,ZNF76,0.012,0.8206099,0.22950624,-5.15
1553225_s_at,ZNF75D,-0.126,0.1309077,-1.56946002,-4.35
214813_at,ZNF75D,-0.134,0.1528089,-1.48127454,-4.434
213659_at,ZNF75D,-0.0299,0.5699347,-0.57685161,-5.051
242633_x_at,ZNF75A,0.125,0.1116396,1.65782512,-4.262
227670_at,ZNF75A,-0.142,0.1204017,-1.61617663,-4.304
239204_at,ZNF75A,0.057,0.4037934,0.8513763,-4.915
219995_s_at,ZNF750,-0.0159,0.7190744,-0.3643826,-5.121
215289_at,ZNF749,-0.0964,0.1858334,-1.36599832,-4.538
228856_at,ZNF747,-0.115,0.1517477,-1.48530036,-4.43
238606_at,ZNF747,-0.151,0.1872567,-1.36141041,-4.542
206180_x_at,ZNF747,-0.0177,0.8276356,-0.22036099,-5.151
1570373_at,ZNF746,-0.0546,0.4931172,-0.69705551,-4.998
225848_at,ZNF746,-0.0338,0.6172623,-0.50695699,-5.078
236810_at,ZNF740,0.141,0.0919594,1.76254372,-4.154
227331_at,ZNF740,-0.0446,0.3910629,-0.87504975,-4.902
1558277_at,ZNF740,0.0019,0.9704667,0.03744943,-5.168
205881_at,ZNF74,-0.0741,0.4538929,-0.76253557,-4.965
235997_at,ZNF74,0.0303,0.6579671,0.44883877,-5.097
229700_at,ZNF738,0.0629,0.6727279,0.42815562,-5.104
241826_x_at,ZNF738,-0.0116,0.9110403,-0.11302785,-5.164
244551_at,ZNF736,-0.0754,0.4583696,-0.7548969,-4.969
1569637_at,ZNF736,0.0185,0.8157658,0.23582327,-5.149
235027_at,ZNF736,0.0296,0.8612223,0.17689215,-5.157
1554996_at,ZNF733P///LOC285902///ZNF479///ZNF273,-0.0268,0.6766519,-0.42268942,-5.105
1559275_x_at,ZNF732,0.0263,0.6213952,0.50097814,-5.08
1559274_at,ZNF732,0.00593,0.9168085,0.10566955,-5.165
222136_x_at,ZNF729///ZNF43,-0.0476,0.6463529,-0.46525333,-5.092
215978_x_at,ZNF721,0.259,0.0181315,2.55440347,-3.218
228029_at,ZNF721,-0.00482,0.9709316,-0.03685964,-5.168
238510_at,ZNF720,0.0254,0.7915327,0.26757882,-5.143
242091_at,ZNF720,-0.0128,0.8254396,-0.22321738,-5.151
208542_x_at,ZNF718///ZNF595///ZNF208,0.0216,0.7039397,0.38502628,-5.116
1559746_a_at,ZNF718///ZNF595,0.0758,0.4604858,0.75130176,-4.971
1553269_at,ZNF718,-0.0106,0.9586152,-0.05248996,-5.168
1569479_at,ZNF718,0.00109,0.9855639,0.01830208,-5.168
229986_at,ZNF717,-0.171,0.0420809,-2.15921367,-3.708
221370_at,ZNF717,0.0203,0.8206675,0.22943123,-5.15
1560201_at,ZNF713,0.318,0.0480361,2.09445282,-3.784
207781_s_at,ZNF711,-0.42,0.0542318,-2.03432812,-3.854
228988_at,ZNF711,-0.0615,0.6127645,-0.51348525,-5.075
239700_at,ZNF710,0.125,0.0639557,1.95130806,-3.949
239335_at,ZNF710,0.0973,0.0983736,1.72647455,-4.192
235090_at,ZNF710,0.0619,0.3793391,0.897298,-4.888
213542_at,ZNF710,-0.0144,0.8122435,-0.24042289,-5.148
39891_at,ZNF710,0.00969,0.881935,0.15026353,-5.161
234570_at,ZNF71,0.114,0.1488174,1.49653728,-4.42
234575_at,ZNF71,0.0787,0.4436646,0.78016072,-4.955
233754_x_at,ZNF71,0.0422,0.4952148,0.69364084,-4.999
226514_at,ZNF71,-0.00203,0.9740892,-0.03285402,-5.168
1570366_x_at,ZNF709,0.207,0.0122576,2.73046361,-2.99
1570364_at,ZNF709,0.323,0.0244102,2.41774403,-3.392
242028_at,ZNF709,-0.0993,0.4020349,-0.85461744,-4.914
1562267_s_at,ZNF709,-0.0372,0.7059947,-0.38221345,-5.117
1553247_a_at,ZNF709,0.00133,0.9793857,0.02613646,-5.168
239482_x_at,ZNF708,-0.0881,0.5447912,-0.61517706,-5.035
218059_at,ZNF706,-0.159,0.1053899,-1.68925075,-4.231
227132_at,ZNF706,-0.1,0.3698701,-0.91559964,-4.877
237711_at,ZNF705G,0.0507,0.5018456,0.68290052,-5.004
235079_at,ZNF704,0.28,0.0990757,1.72264928,-4.196
235905_at,ZNF704,0.103,0.150977,1.48823857,-4.428
223366_at,ZNF704,0.0856,0.2535278,1.1727335,-4.697
235732_at,ZNF704,-0.0628,0.4845996,-0.71100787,-4.991
241963_at,ZNF704,-0.0257,0.7366125,-0.34066028,-5.127
1558941_at,ZNF704,-0.0183,0.8395036,-0.20495583,-5.154
230586_s_at,ZNF703,0.073,0.2783307,1.11174161,-4.743
222760_at,ZNF703,0.00513,0.9446695,0.07020431,-5.167
206557_at,ZNF702P,-0.301,0.3108566,-1.0374787,-4.797
220242_x_at,ZNF701,0.151,0.0163912,2.60016998,-3.16
236589_at,ZNF701,0.109,0.1520922,1.48399086,-4.431
223590_at,ZNF700,-0.0278,0.830281,-0.21692256,-5.152
243816_at,ZNF70,-0.112,0.3700716,-0.91520699,-4.877
1554578_at,ZNF70,0.013,0.8165175,0.23484235,-5.149
234920_at,ZNF7,0.0376,0.4139827,0.83277102,-4.926
205089_at,ZNF7,-0.0816,0.4576099,-0.75619002,-4.968
1559980_at,ZNF7,0.0166,0.7538264,0.3175688,-5.133
234914_at,ZNF7,0.0087,0.9251295,0.09506502,-5.165
1553702_at,ZNF697,0.0966,0.0754798,1.86628036,-4.043
227080_at,ZNF697,-0.0927,0.2457214,-1.19284308,-4.682
232162_at,ZNF696,0.141,0.1103404,1.66423342,-4.256
220967_s_at,ZNF696,0.0687,0.2711468,1.12898157,-4.731
220661_s_at,ZNF692,0.0741,0.4326095,0.79949241,-4.945
232780_s_at,ZNF691,0.0166,0.7946871,0.26342993,-5.144
227445_at,ZNF689,-0.0458,0.6946941,-0.39772111,-5.112
227294_at,ZNF689,-0.0313,0.7208995,-0.36190416,-5.122
235951_s_at,ZNF688,0.117,0.0890366,1.77970075,-4.136
228631_s_at,ZNF688,0.118,0.1494325,1.49416358,-4.422
213529_at,ZNF688,0.0945,0.1686175,1.42383114,-4.487
235950_at,ZNF688,0.0499,0.4625088,0.74787393,-4.972
213527_s_at,ZNF688,-0.039,0.5746503,-0.56976154,-5.054
234924_s_at,ZNF687,0.0835,0.3307865,0.99466342,-4.826
232563_at,ZNF684,-0.294,0.0205297,-2.49765016,-3.291
244398_x_at,ZNF684,0.0281,0.7563351,0.31421843,-5.133
230756_at,ZNF683,0.0943,0.271357,1.12847239,-4.731
242915_at,ZNF682,-0.253,0.0396275,-2.1883336,-3.673
