pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,0.6212751297412993,0.655790414726927,0.0020057044870181754,-0.34263193768166345,-0.8993183830319796,25,"CAT, COL4A1, SLC5A6, SCARB1, MYLK, ACLY"
HALLMARK_ALLOGRAFT_REJECTION,5.246096359902007e-4,0.009967583083813814,0.09918067867821348,-0.7035490030533074,-1.8187037566063409,23,"CCL2, HLA-DRA, HLA-DMA, PTPRC, BRCA1, CDKN2A, PTPN6, ICAM1, IKBKB, PSMB10, CSK, AKT1, LYN, ETS1, FAS, IL4R, CD40"
HALLMARK_ANDROGEN_RESPONSE,0.3924155764747844,0.6059870128546828,0.003057801241668015,-0.429972427157888,-1.0715179097637813,19,"CDK6, CCND1, MAP7, AKT1, ZMIZ1, APPBP2, INSIG1"
HALLMARK_APICAL_JUNCTION,0.14446735033577593,0.3659839541839657,0.005503935821135836,-0.478639789421207,-1.2890608590314094,29,"SYK, PTPRC, MMP2, TJP1, ICAM1, GNAI2, SHC1, GNAI1, SORBS3, LAMA3, PTK2, MYL9, EPB41L2, MPZL1"
HALLMARK_APOPTOSIS,0.057044448164446517,0.24085433669432973,0.008916765625267503,-0.49745106015626644,-1.4043269181852884,39,"ERBB3, BRCA1, CD44, CDKN1A, CCND1, MMP2, IER3, TOP2A, HMOX1, CDK2, IGF2R, JUN, PTK2, SQSTM1, APP, TIMP2, GADD45A"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05093356377824914,0.24085433669432973,0.01877690148571257,0.4832177571833666,1.5100526356001378,17,"PPARG, EBP, ALDOC, ACAT2, TMEM97"
HALLMARK_COMPLEMENT,0.22121271548013086,0.46700462156916517,0.004282453025298037,-0.44856659602544957,-1.2080684773503323,29,"LIPA, HSPA1A, CSRP1, GNAI2, CASP10, LYN, TIMP2, LAP3, CBLB, STX4, CASP7"
HALLMARK_DNA_REPAIR,0.017196070661355246,0.13069013702629986,0.03547422693695277,0.4823485321553672,1.648258779652822,23,"POLR2I, POLR2K, MPC2, POLB, HPRT1, POLR1C, RFC5, RPA2, GTF2A2, RFC2"
HALLMARK_E2F_TARGETS,0.10750427213499947,0.34043019509416494,0.006238337830613803,-0.44788614827719486,-1.3051255106493236,49,"CDC20, BRCA1, CCNB2, CDKN2A, CDKN1A, NCAPD2, TOP2A, CCP110, TP53, TIMELESS, LBR, PAN2, SMC4, MTHFD2"
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.016697141284259368,0.13069013702629986,0.017384297490742485,-0.6028098859138762,-1.5709968353260573,24,"SPP1, PLOD3, COL1A1, CD44, MMP2, ITGB5, COL4A1, MYLK, LAMA3, JUN, LOXL1, SGCB, MYL9, GADD45A, HTRA1, FAS"
