pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,0.4318950131233596,0.6078522406921357,0.0029130748761039063,-0.4079685465413326,-1.0337290367928036,25,"GADD45A, COL4A1, PPARG, ETFB"
HALLMARK_ALLOGRAFT_REJECTION,0.6642158998777258,0.8413401398451192,0.0020279976836748274,-0.3363404055675465,-0.8463385708414033,24,"IL4R, CCL2, ICAM1, ETS1, DYRK3, PSMB10, CD40, HIF1A"
HALLMARK_ANDROGEN_RESPONSE,0.2886568560113402,0.4387584211372371,0.006965927755139974,0.36774407346450816,1.1265743950070948,19,"APPBP2, CCND1, RRP12, INSIG1, AKT1, ZMIZ1, INPP4B, HMGCS1, TMEM50A, PTK2B, RAB4A, MAP7, UBE2J1, CCND3, HMGCR"
HALLMARK_APICAL_JUNCTION,0.7822881061055734,0.9008166070306604,0.0016261707168233723,-0.2911733908423611,-0.7569810667200345,29,"GRB7, ICAM1, RAC2, SHC1, PIK3R3, EVL"
HALLMARK_APOPTOSIS,0.007878615981711913,0.06731905404804635,0.025226117964781834,-0.60540504593677,-1.656282832234645,40,"GADD45B, CDKN1A, GADD45A, HSPB1, CDK2, PMAIP1, CD44, CASP7, EBP, IER3, TOP2A, CFLAR"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1891244985335266,0.3422252830606672,0.005172527296083872,-0.5443392601417516,-1.2834564785934637,17,"PLSCR1, NFIL3, PPARG, EBP"
HALLMARK_COMPLEMENT,0.15581953456004258,0.2960571156640809,0.005478384234988628,-0.5017507764156603,-1.3044318262047554,29,"SERPINE1, PLSCR1, HSPA1A, DUSP6, S100A13, CASP7"
HALLMARK_DNA_REPAIR,0.4513770600008517,0.6125831528582988,0.002847786325881995,-0.40723677799151026,-1.0167859344705135,23,"PNP, POLB, TP53, POLR2I, POLR1C, MPC2, GTF2A2"
HALLMARK_E2F_TARGETS,0.014172432431167652,0.06731905404804635,0.01842541657771613,-0.5593463638122035,-1.5797272936911197,50,"CDKN1A, MTHFD2, EZH2, MELK, PLK1, BUB1B, MYC, CHEK2, CHEK1, CDK1, KIF2C, CENPE, TOP2A"
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.012417570518965713,0.06731905404804635,0.020941357174927015,-0.6595309279107249,-1.6595878868962357,24,"GADD45B, SERPINE1, GADD45A, COL4A1, ID2, CD44"
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.012907566981190003,0.06731905404804635,0.020209871509747533,-0.6327131244952806,-1.6449025596830864,29,"SFN, HES1, FOS, PMAIP1, TIPARP, MYC, CD44, PRSS23, TSKU, FHL2, BHLHE40"
HALLMARK_ESTROGEN_RESPONSE_LATE,0.024412080547039843,0.0927659060787514,0.014500610237815672,-0.5943152625733307,-1.570638631280319,32,"SFN, ZFP36, FOS, ID2, CD44, PRSS23, TOP2A, ST6GALNAC2, ETFB"
HALLMARK_FATTY_ACID_METABOLISM,0.9738061213272822,0.9738061213272822,0.0035524062380315746,0.18134844129112826,0.5792065526556966,22,"CBR1, GSTZ1, CBR3, HMGCS1, ALDOA, ACAA1, CRYZ, BPHL"
HALLMARK_G2M_CHECKPOINT,0.04781229015609356,0.15140558549429628,0.01006826606996687,-0.5379667132155586,-1.4717832918519962,40,"EZH2, CDC45, NUSAP1, PLK1, MYC, CHEK1, MTF2, CDK1, KIF2C, CENPE, TOP2A, MNAT1, CCNA2, SMARCC1, CCNB2, HIF1A, ATF5, CDC25A"
HALLMARK_GLYCOLYSIS,0.1113445224736195,0.26444324087484633,0.006429628623663484,-0.4951567348617392,-1.3495953133834309,39,"PMM2, PYGL, CD44, DDIT4, CDK1, SPAG4, ABCB6, IER3, GLRX, NOL3"
HALLMARK_HEME_METABOLISM,0.85890794674034,0.9252968351262422,0.003799247876036717,0.23100507063424938,0.7280299858272093,21,"SLC11A2, CAT, XPO7, LRP10, FBXO7, NNT, FOXO3"
HALLMARK_HYPOXIA,0.013226378091144677,0.06731905404804635,0.01942562258322818,-0.5885840742451344,-1.6102635814514745,40,"CDKN1A, SERPINE1, TES, ZFP36, FOS, TIPARP, NFIL3, TGFB3, DDIT4, IER3, GLRX, BHLHE40, ETS1"
HALLMARK_IL2_STAT5_SIGNALING,0.021074613562993248,0.08898170171041594,0.015866254890954775,-0.6227290907739098,-1.5988310723363413,27,"GADD45B, PNP, PLSCR1, IL4R, NFIL3, MYC, CD44, ITGAE, BHLHE40, PRKCH"
HALLMARK_INFLAMMATORY_RESPONSE,4.3173723108735294e-4,0.008203007390659706,0.11719298828048214,-0.8104507347386904,-1.888139863898451,16,"CDKN1A, EDN1, SERPINE1, IL4R, CCL2, ICAM1, MYC, NFKBIA"
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0014346196505336634,0.018171848906759738,0.06026122590824538,-0.6763058561103948,-1.7956789621972724,33,"PTGS2, CDKN1A, PNP, PLSCR1, IL4R, CCL2, MTHFD2, ICAM1, NFKBIA, CASP7"
HALLMARK_KRAS_SIGNALING_UP,0.24753669928825622,0.3919331072064057,0.004383450145676727,-0.5086946522559079,-1.2126550460787746,18,"PTGS2, TRIB1, ID2, DUSP6, GLRX, ETS1, PSMB8"
HALLMARK_MITOTIC_SPINDLE,0.5293791063716561,0.693669173866308,0.002428278837568577,-0.36765062410637467,-0.9558035533782747,29,"NUSAP1, PLK1, CDK1, KIF2C, CENPE, TOP2A, PXN, CCNB2"
HALLMARK_MTORC1_SIGNALING,0.1372827553931498,0.2823261042774037,0.005627840037425647,-0.46445514193660953,-1.300366602144157,47,"CDKN1A, PNP, MTHFD2, TES, PLK1, NFIL3, DDIT4, EBP, GLRX, BHLHE40, PIK3R3"
HALLMARK_MYC_TARGETS_V1,0.14116305213870184,0.2823261042774037,0.00600581255227936,-0.5518669049312099,-1.3425878488678216,20,"CDC45, CDK2, MYC, CCNA2, RPS6, SMARCC1"
HALLMARK_MYOGENESIS,0.20243827846975088,0.34966611735684244,0.004941921818614279,-0.5306622124923105,-1.2650225570258167,18,"GADD45B, CDKN1A"
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.6957733068612759,0.8528834084105963,0.0019821398412792086,-0.3332839345046883,-0.8181876157609684,21,"CASP7, ETFB, TIMM9, SUPV3L1, DECR1, ECH1, CYCS"
HALLMARK_P53_PATHWAY,0.0417282628278376,0.14415218067798444,0.01090598745619365,-0.5561826940263003,-1.4970352158139337,36,"SFN, CDKN1A, GADD45A, FOS"
HALLMARK_PEROXISOME,0.9144847841029807,0.9392005890787369,0.0015172271447117794,-0.2606148508542889,-0.6071649613354848,16,"TOP2A, CDK7, SMARCC1, IDE, MVP, ECH1"
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.09218611902669979,0.23353816820097278,0.007396080598874159,-0.5518253827121224,-1.407842264013579,26,"SFN, CDKN1A, CDK2"
HALLMARK_SPERMATOGENESIS,0.23015747510789217,0.38026017626521313,0.004673180410080287,-0.5367776916313872,-1.234265637183177,15,"EZH2, CDK1, KIF2C, RPL39L, PHKG2, CCNB2, IDE"
HALLMARK_TNFA_SIGNALING_VIA_NFKB,5.1875969555575205e-11,1.9712868431118577e-9,0.851339057116899,-0.8515151208596384,-2.3118224393394318,38,"FOSL1, PTGS2, GADD45B, CDKN1A, EDN1, SERPINE1, CEBPD, GADD45A, CCL2, EGR1, HES1, NFKB2, ZFP36, FOS, TRIB1, TIPARP, ICAM1, NFIL3, ID2, MYC, CD44, NFKBIA, IER3, RELB, CFLAR, CXCL2, BHLHE40"
