pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,0.09131325198395768,0.2891586312825326,0.007789247197511079,-0.5372321411065906,-1.4060657861756665,25,"COL4A1, GADD45A, APOE, SLC5A6, FAH, ETFB, DECR1, PPARG, CAT, ECH1"
HALLMARK_ALLOGRAFT_REJECTION,0.1652237622742272,0.36932370390709607,0.005647164007011137,-0.49910121818065656,-1.2958829640299134,24,"CCL2, IL4R, FAS, ICAM1, CD40, EGFR, LYN, IKBKB"
HALLMARK_ANDROGEN_RESPONSE,0.04172112688156207,0.18041366800490888,0.017377815532469112,0.5254562480255354,1.5485875330428072,19,"INSIG1, HMGCS1, CCND1, HMGCR, APPBP2, INPP4B, RRP12, TMEM50A, CDK6, PTK2B, SPDEF, RAB4A"
HALLMARK_APICAL_JUNCTION,0.57849372733714,0.7435539506305918,0.002415450978443442,-0.3413818264024741,-0.9189944669414402,29,"SHC1, ICAM1, RAC2, TSPAN4, SORBS3, EGFR, CDH3, EVL"
HALLMARK_APOPTOSIS,0.14494894184594254,0.3672039860097211,0.005823572032038565,-0.4567782163962884,-1.2968969992869595,39,"GADD45B, GADD45A, CDK2, CD44, CDKN1A, FAS, CASP7, ERBB2, HMOX1"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.707856894964767,0.7685303431046041,0.002170443836384402,-0.33286843343058514,-0.8067614595078234,17,"PLSCR1, NFIL3, GSTM2"
HALLMARK_COMPLEMENT,0.3664984618898413,0.6631876929435224,0.006030873831744444,0.32161632621543995,1.059688884845258,29,"HSPA1A, SERPINE1, DUSP6, PIK3CA, LIPA, LGMN, STX4, USP14, CTSD"
HALLMARK_DNA_REPAIR,0.4526130848658535,0.6725224347374184,0.003013669368818822,-0.39476544425090665,-1.016743025641349,23,"TP53, PNP"
HALLMARK_E2F_TARGETS,0.04747728105392339,0.18041366800490888,0.010399928812111988,-0.49506301403728886,-1.454271500145132,48,"MYC, TP53, CHEK2, PLK1, CDKN1A, CENPE, BUB1B, EZH2, CCNB2"
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03180781372080444,0.18041366800490888,0.013532191564275113,-0.6007380078635566,-1.5597760972682446,24,"COL4A1, COL1A1, GADD45B, GADD45A, LOXL1, CD44, FAS"
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.19331779592338605,0.3866355918467721,0.005091624040891477,-0.4692406404065529,-1.2546168612378588,28,"MUC1, MYC, CD44, TSKU, HES1, TIPARP, PRSS23, WFS1, RAB31, BCL2"
HALLMARK_ESTROGEN_RESPONSE_LATE,0.5754616801340656,0.7435539506305918,0.002416465113602526,-0.3404254921111335,-0.9220190896047405,30,"ZFP36, CD44, GPER1, ST6GALNAC2, PRSS23, WFS1, RAB31, BCL2, ETFB"
HALLMARK_FATTY_ACID_METABOLISM,0.8026272535660649,0.8472176565419575,0.0035429088086036333,0.24808165535609006,0.7606121099093636,22,"DLD, ACAT2, HMGCS1, BLVRA, NSDHL, CBR1, CRYZ"
HALLMARK_G2M_CHECKPOINT,0.2048027280513578,0.3891251832975798,0.004773464272608383,-0.43221454500212064,-1.2271551627039967,39,"MYC, PLK1, CENPE, CDC45, CCNA2, EZH2, MNAT1, CCNB2, NUSAP1, SMC4, ABL1, SMARCC1, TFDP1"
HALLMARK_GLYCOLYSIS,0.395395087492277,0.6725224347374184,0.003129829661934044,-0.37258152427163227,-1.0578434861228807,39,"DDIT4, CD44, ABCB6, IL13RA1, IGFBP3, EGFR, ALDH7A1, MIF, NOL3, IER3"
HALLMARK_HEME_METABOLISM,0.9139180931415342,0.9139180931415342,0.0015768463477772753,-0.24405888705904108,-0.6175329580237082,21,"LRP10, ABCB6, PSMD9, CAT"
HALLMARK_HYPOXIA,0.1610750841973189,0.36932370390709607,0.005474495373287679,-0.44719346821319983,-1.2750929440388592,40,"S100A4, ZFP36, DDIT4, CDKN1A, TGFB3, NFIL3, IGFBP3, HMOX1, TIPARP, EGFR, TES, MIF, BCL2, IER3"
HALLMARK_IL2_STAT5_SIGNALING,0.016075543814288124,0.18041366800490888,0.01896693890300649,-0.6134071601898622,-1.6290311380665357,27,"MUC1, IL4R, GADD45B, MYC, PLSCR1, CD44, PNP, NFIL3, FAH, MAPKAPK2, BCL2"
HALLMARK_INFLAMMATORY_RESPONSE,0.022907295800126078,0.18041366800490888,0.016509386981192687,-0.6747543711441241,-1.6148046428853908,16,"CCL2, IL4R, EDN1, MYC, CDKN1A, ICAM1, CD40"
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.012012952528275783,0.18041366800490888,0.02162751753481755,-0.5961260280486367,-1.6432217868816015,33,"CCL2, IL4R, PLSCR1, PNP, CDKN1A, FAS, ICAM1, CASP7, CD40, STAT3"
HALLMARK_KRAS_SIGNALING_UP,8.353449690216321e-6,3.174310882282202e-4,0.5933254763964051,0.7801680656129867,2.26539729801252,18,"SPP1, IL1B, CXCR4, TRIB1, PTGS2, DUSP6, ETV1, IKZF1, SNAP25"
HALLMARK_MITOTIC_SPINDLE,0.45136734796532585,0.6725224347374184,0.002953547682534707,-0.38030262616856436,-1.0168217457693502,28,"PXN, PLK1, CENPE, CCNB2, NUSAP1, SMC4, ABL1, SMC3, HDAC6, KIF2C, EPB41L2"
HALLMARK_MTORC1_SIGNALING,0.8405923053782131,0.8633110163343809,0.0014845195768884683,-0.2510395595333793,-0.7350108886723925,47,"DDIT4, PNP, PLK1, CDKN1A, NFIL3"
HALLMARK_MYC_TARGETS_V1,0.18213629835424858,0.3845099631923026,0.005428563526301711,-0.5124376276429085,-1.2836081714114829,20,"MYC, CDK2, CDC45, CCNA2, SMARCC1, RPS6, TFDP1"
HALLMARK_MYOGENESIS,0.08882593491143731,0.2891586312825326,0.008120020396796055,-0.5831437829697679,-1.4301285071789092,18,"COL1A1, GADD45B, CDKN1A, IGFBP3, SORBS3"
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.46014692903086524,0.6725224347374184,0.0049556314083849164,0.32887045615264915,0.9958041680721276,21,"DLD, ATP1B1, SLC25A4, CYCS, ALAS1, ATP6V0B, PDHX, VDAC1, SDHB, ATP6V1D"
HALLMARK_P53_PATHWAY,0.04718071092299054,0.18041366800490888,0.010720342824588001,-0.5322121164225538,-1.4821329986763527,35,"GADD45A, S100A4, DDIT4, TP53, RALGDS, CDKN1A, FAS, ABHD4, HMOX1, MAPKAPK3"
HALLMARK_PEROXISOME,0.6852304189995693,0.7685303431046041,0.0022763201038658466,-0.348715758247809,-0.8232726149118719,15,"MVP, ISOC1, CAT, ECH1, SMARCC1"
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.5870162768136251,0.7435539506305918,0.004441277013133711,0.28784557034961117,0.9127131203399017,25,"CXCR4, CLTC, RALB, CAB39, CDK1, MAPK9, DUSP3"
HALLMARK_SPERMATOGENESIS,0.6956715683258475,0.7685303431046041,0.002245303050560213,-0.3450303618284307,-0.8145718726155852,15,"EZH2, CCNB2, RPL39L, KIF2C"
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.13569088358896972,0.3672039860097211,0.006054950976251844,-0.46374636144325304,-1.310976059870453,38,"CCL2, EDN1, GADD45B, GADD45A, MYC, CEBPD, ZFP36, CD44, CDKN1A, ICAM1, NFKB2, NFIL3, HES1, TIPARP"
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03192442287475338,0.18041366800490888,0.01355090890608877,-0.6066128876683472,-1.5623693304040622,23,"CCL2, BAG3, DDIT4, SHC1"
HALLMARK_UV_RESPONSE_DN,0.508382897219142,0.7155018553454591,0.0027621049838658677,-0.37707270549032074,-0.9711742733574319,23,"COL1A1, MYC, ERBB2"
HALLMARK_UV_RESPONSE_UP,0.1276595744680851,0.3672039860097211,0.010592881127721132,0.39476607695404736,1.3007089185576577,29,"FOS, CXCL2, DNAJB1, FKBP4, SLC25A4, RPN1, ALAS1, EIF5"
HALLMARK_XENOBIOTIC_METABOLISM,0.6690615516171761,0.7685303431046041,0.002128527143574142,-0.31805794942146887,-0.8503970709979032,28,"FAS, APOE, FAH, HMOX1, CAT, ECH1, PYCR1, BPHL, ID2"
SMITA_GLUTAMATE_RECEPTORS,0.6306768196409949,0.7685303431046041,0.0038813376672931273,0.3095703312375419,0.8705777986249645,16,"DUSP6, ETV1, FKBP4, NR3C1, ABHD6, RAP1GAP, MEF2C, ARNT2"
SMITA_GLYCOGENESIS,0.04070745516227651,0.18041366800490888,0.01177814261310983,-0.5682218626156895,-1.5192646765292213,28,"GLI2, TP53BP2, PLK1, CDC45, ZNF274, CBLB, PYGL, SMARCC1, TFDP1, SMC3, FGFR2"
SMITA_GLYCOLYSIS,0.42084399526272837,0.6725224347374184,0.005117236202673644,0.34795491139482154,1.0254681334017548,19,"ACBD3, PGAM1, EXOSC4, HSPD1, HK1"
