pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,0.08873493697057598,0.14334105202939199,0.009290737372858593,0.4050341724492744,1.2034743342027305,191,"ANGPTL4, BCL6, ABCA1, SOWAHC, SORBS1, AGPAT3, RIOK3, SAMM50, CMBL, DBT, TKT, COL4A1, HSPB8, RETN, AK2, PTGER3, NDUFA5, PFKFB3, APOE, MYLK, SNCG, BAZ2A, RREB1, DHRS7, PLIN2, SDHC, SLC19A1, DHCR7, STOM, SLC25A1, CRAT, LPCAT3, LAMA4, ITSN1, SDHB, FZD4, PTCD3, ADIG, SULT1A1, PPARG"
HALLMARK_ALLOGRAFT_REJECTION,0.3592548479977798,0.4360858679387402,0.004262477305176765,0.34694958297126144,1.0320881195870792,193,"EGFR, TAP1, INHBA, CARTPT, TIMP1, JAK2, IL4R, C2, LCP2, GBP2, DYRK3, LIF, IL6, PF4, CCND3, LCK, IRF7, TGFB2, CXCR3, RPS19, CD7, WAS, CCR2, LTB, F2R, NCF4, CD47, SOCS1, CD40, RIPK2, CCL2, HLA-DOB, IL11, CSF1, BCAT1, ICAM1, FAS, NCR1, IL12RB1, SIT1, KLRD1, CD28, ZAP70, FLNA, PRF1, BCL10, IL4, CCL5, GALNT1, IRF4, EIF4G3, HIF1A"
HALLMARK_ANDROGEN_RESPONSE,6.950773080428167e-5,3.127847886192675e-4,0.3448171705918041,0.6553511599154572,1.78800703946225,95,"BMPR1B, NGLY1, ELOVL5, APPBP2, IDI1, UBE2I, ACSL3, SLC26A2, SAT1, PMEPA1, FKBP5, PIAS1, ELK4, RRP12, AKAP12, PTPN21, CCND3, XRCC5, CDC14B, VAPA, HPGD, B4GALT1, XRCC6, SPDEF, SEC24D, CAMKK2, ABHD2, ALDH1A3, ADAMTS1, ARID5B, STEAP4, PDLIM5"
HALLMARK_ANGIOGENESIS,0.3935724824075576,0.46783144135237975,0.004032662698577859,0.44805832058003947,1.0400796047329206,35,"FGFR1, TIMP1, VAV2, SERPINA5, FSTL1, PF4, VEGFA, APOH, PDGFA, PGLYRP1, MSX1, NRP1"
HALLMARK_APICAL_JUNCTION,0.0022642761259662712,0.005705975837435004,0.05953681737392906,0.5005028453356432,1.4871395292759437,191,"ITGB4, EGFR, SHC1, VAV2, AKT2, SDC3, AKT3, NRXN2, CLDN15, EVL, NECTIN1, CD99, CTNNA1, WASL, B4GALT1, LAMA3, CLDN14, MADCAM1, CRAT, CDH15, MDK, SLIT2, SRC, DLG1, ICAM1, MPZL2, ADAM9, CLDN5, MPZL1, ICAM2, DMP1, LAMC2, ADAM15, SORBS3, YWHAH, PCDH1, CADM3, ADAM23, MMP2, VASP, NF2, BMP1, ACTN3, GAMT, RHOF, ITGA9, ACTG2, PBX2, BAIAP2, CD209, PARVA, PIK3R3, RAC2, CDH4, PECAM1, SLC30A3, SKAP2, INPPL1, NECTIN2, CNTN1, ADAMTS5, CDH3, MSN, RSU1, COL9A1, GNAI2, COL17A1, DSC3, VCAN, NFASC"
HALLMARK_APICAL_SURFACE,0.08843030129745687,0.14334105202939199,0.009315597354799173,0.5507546308186259,1.3267319386730203,43,"HSPB1, SRPX, ATP8B1, DCBLD2, EFNA5, GATA3, B4GALT1, RHCG, SLC2A4, PCSK9, CD160, PLAUR, LYPD3, GSTM3, EPHB4"
HALLMARK_APOPTOSIS,3.3158288415419373e-4,0.0010444860850857102,0.15600979658085237,0.5557480698545295,1.619404853137354,160,"GADD45B, CDKN1A, EMP1, SQSTM1, JUN, MCL1, KRT18, HSPB1, CD44, TAP1, CASP7, NEDD9, SPTAN1, TIMP1, DNAJC3, SAT1, HMOX1, XIAP, DAP3, CASP6, CREBBP, ROCK1, CFLAR, ISG20, DFFA, TXNIP, CYLD, IL6, IFNB1, HGF, TGFB2, RHOB, SLC20A1, SATB1, ERBB3, PLCB2, F2R, CTNNB1, IFITM3, CASP8, LMNA, FAS, ADD1, CTH, ATF3, PAK1, DCN, TGFBR3, BTG3, GNA15, TNFRSF12A, IGF2R, GSN, PRF1, BCL10, PEA15, DDIT3, MMP2, SOD2, PSEN1"
HALLMARK_BILE_ACID_METABOLISM,0.3337167560890879,0.4284146058732612,0.004462255087834096,0.3792367942997168,1.0542451778664874,109,"ABCA1, IDI1, PECR, AR, ATXN1, LCK, SLC23A2, APOA1, MLYCD, AGXT, NR1H4, SOAT2, PEX6, TTR, HSD3B7, ABCA2, ACSL5, AMACR, CYP39A1, GCLM, SERPINA6, NR0B2, TFCP2L1"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.026516673362796304,0.05220470068300522,0.017294192734480004,0.5458005684091525,1.4271351078521597,71,"FDFT1, LDLR, IDI1, NFIL3, FABP5, GUSB, DHCR7, HSD17B7, CTNNB1, GLDC, MVK, ATF5, ALCAM, SQLE, FASN, ABCA2, ATF3, PPARG, TMEM97, GPX8, TNFRSF12A, PLSCR1, PLAUR"
HALLMARK_COAGULATION,0.008365080714335392,0.018297827722501332,0.030942376765769792,0.50625702843301,1.446846131415085,136,"MAFF, THBS1, TIMP1, SH2B2, PRSS23, SPARC, C2, FYN, GNG12, FGA, PDGFB, MSRB2, F11, SERPINC1, PF4, F12, GP1BA, ITGB3, APOA1, MMP11, C8A, PROC, WDR1, FGG, KLF7, MMP3, CFH, F3, SERPINE1, SERPING1, ADAM9, CAPN5"
HALLMARK_COMPLEMENT,0.04731670271124629,0.08056627758941937,0.012861555768319193,0.42303168131051205,1.260371259521824,196,"MAFF, DGKH, CP, CASP7, S100A12, TIMP1, JAK2, PIM1, FCN1, CD59, C2, FYN, LCP2, PCLO, CR1, RBSN, PDGFB, SERPINC1, IL6, LCK, IRF7, F5, GP1BA, WAS, GATA3, CASP10, AKAP10, CBLB, GNGT2, COL4A2, CFH, EHD1, F3, DOCK10, SRC, SERPINE1, SERPING1, ADAM9, KCNIP3, S100A9, PCSK9, CPM, CDA, PLG, GNAI3, PLSCR1, MT3, BRPF3, PLAUR, GRB2, TMPRSS6, GP9, PSEN1, CCL5, IRF1, ME1"
HALLMARK_DNA_REPAIR,0.014944491887275833,0.030371064158012176,0.023943130903407037,-0.48446138622715673,-1.3997367283071238,143,"RPA3, ZWINT, RFC4, ERCC3, FEN1, PRIM1, NME1, NT5C3A, RFC2, GMPR2, MPC2, CMPK2, HCLS1, RPA2, POLR3C, ITPA, SRSF6, ALYREF, RFC5, RBX1, PCNA, NCBP2, VPS28, POLR2E, POLR2G, NUDT21, POLR3GL, BCAP31, SUPT4H1, GTF2B, CETN2, TMED2, POLR2K, TSG101, GPX4"
