pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,2.5004038931262786e-7,9.266202662762092e-7,0.674962860011025,0.6253016997577672,1.844782814183913,191,"FABP4, DNAJC15, SDHC, CIDEA, ELMOD3, LIPE, GBE1, ANGPTL4, CCNG2, AK2, CHUK, UCP2, PLIN2, RREB1, CAT, HIBCH, DNAJB9, ATP1B3, SLC19A1, BAZ2A, PPARG, ABCB8, ARAF, ABCA1, SCARB1, STAT5A, DHCR7, PFKL, GADD45A, BCL2L13, LPL, CD36, BCKDHA, PIM3, PDCD4, TALDO1, HADH, ACADS, SLC27A1, MRAP, CDKN2C, COL4A1, SORBS1, ACADL, SNCG, PPP1R15B, TANK, GPD2, IFNGR1, ORM1, PTCD3, ACLY, SDHB, ENPP2, ELOVL6, FZD4, POR, STOM, DBT, MYLK, ACAA2, LAMA4, QDPR, PTGER3, CYC1, CMBL, ECH1, RETSAT, GPAT4, DECR1"
HALLMARK_ALLOGRAFT_REJECTION,5.255466376540335e-4,9.197066158945586e-4,0.13540225751223497,0.5268220315516469,1.5560286428174461,193,"IL12A, TGFB1, NOS2, ICAM1, ICOSLG, IL4R, CD80, HLA-A, HLA-DQA1, CCR1, ELF4, GALNT1, CCL5, IFNG, CCL2, FGR, IL2RG, PTPRC, ITGB2, CD2, STAT1, HLA-DOA, CSF1, IRF4, IL1B, MAP4K1, IRF7, STAB1, ABCE1, LCP2, CCR2, UBE2D1, CD47, IL12RB1, LIF, SRGN, RIPK2, CD1D, PTPN6, IFNAR2, NCK1, DYRK3, EGFR, IL2RA, GPR65, CD3D, EREG, ITGAL, CD28, AKT1, HLA-G, MAP3K7, TLR2, GCNT1, CD8A, HLA-DOB, EIF3D, DEGS1, EIF3A, CD79A, CD86, CCL22, NCR1, IFNGR1, CDKN2A, ABI1, F2, PRKCB"
HALLMARK_ANDROGEN_RESPONSE,7.294717361943246e-9,6.565245625748921e-8,0.7614608014455848,0.7500067682527106,2.0290845191437867,95,"INSIG1, CAMKK2, SORD, TMEM50A, SLC26A2, MAP7, TNFAIP8, TSC22D1, ABHD2, CDK6, IDI1, DNAJB9, RPS6KA3, ARID5B, ZBTB10, PTPN21, NKX3-1, ELK4, HMGCS1, ZMIZ1, ITGAV, UBE2I, ACSL3, ELOVL5, DHCR24, AKAP12, KRT8, ABCC4, KLK2, APPBP2, NDRG1, TMPRSS2, UBE2J1, RRP12, AKT1, PGM3, VAPA, PA2G4, B4GALT1, SPDEF, CENPN, TARP, ANKH, SPCS3, HMGCR, NGLY1"
HALLMARK_ANGIOGENESIS,0.008653165694138985,0.012389759971153547,0.03186481608618653,0.6963059969059877,1.600705020017495,35,"SLCO2A1, JAG1, TNFRSF21, VAV2, CXCL6, STC1, ITGAV, APOH, THBD, LPL, KCNJ8, FSTL1, PTK2, COL5A2, COL3A1, SPP1, APP, VEGFA, PRG2"
HALLMARK_APICAL_JUNCTION,2.038042523099383e-8,1.2203463721104366e-7,0.7337619883564803,0.6513567061930046,1.9216510333392378,191,"INSIG1, NEXN, NECTIN3, ACTG2, ICAM1, MPZL1, GRB7, SORBS3, CADM2, PARVA, SRC, ACTN3, CTNNA1, SYK, PTPRC, CD276, PBX2, MPZL2, GNAI1, TIAL1, CLDN6, MAPK14, CLDN18, CNTN1, ITGA2, JUP, CD274, ITGB4, BMP1, RAC2, WASL, VAV2, TAOK2, MYL9, AKT3, MMP2, CDH15, SKAP2, GAMT, AKT2, ACTA1, COL17A1, PECAM1, FBN1, LAMA3, NF2, NRAP, DLG1, EPB41L2, CLDN19, VCL, NFASC, WNK4, COL16A1, ADAM9, CLDN11, ITGB1, HADH, EGFR, PLCG1, PTK2, PTEN"
HALLMARK_APICAL_SURFACE,8.95774503698269e-4,0.0014850998350787092,0.09965316790412863,0.7282333640771395,1.7366596101153242,43,"NTNG1, PLAUR, GSTM3, GAS1, IL2RG, GATA3, ADAM10, SRPX, MDGA1, ATP8B1, APP, B4GALT1, GHRL, SLC34A3"
HALLMARK_APOPTOSIS,7.552095046702855e-6,1.9031279517691197e-5,0.610526878385931,0.612106431626557,1.7703697510040042,160,"PSEN1, SQSTM1, AVPR1A, FDXR, CD44, SC5D, EMP1, CD2, FEZ1, CASP1, HMGB2, SPTAN1, CASP8, RHOT2, BNIP3L, CYLD, CD14, CASP4, ISG20, RNASEL, BCL2L11, IL1B, ATF3, IL1A, HMOX1, DAP, MMP2, DPYD, CFLAR, BTG3, NEDD9, RELA, CDKN1B, PMAIP1, LMNA, CASP7, RHOB, SLC20A1, GADD45A, CTH, PLCB2, GADD45B, PDCD4, TXNIP, DNAJC3, PTK2, ERBB3, CREBBP, EREG, ROCK1, BTG2, CASP3, CD69, APP, WEE1, MCL1, ANKH, IFNGR1, XIAP, F2, BCL2L10, GCH1, LEF1, AIFM3, IRF1, BCL2L1, DIABLO, CASP2, CASP9"
HALLMARK_BILE_ACID_METABOLISM,3.328023287288282e-4,6.353499003004903e-4,0.1671324519526138,0.6147757844784896,1.6947749834164767,109,"TTR, AR, ACSL1, CYP39A1, PEX13, LIPE, PEX1, BMP6, ATXN1, FDXR, RBP1, IDI1, CAT, APOA1, EFHC1, ABCD3, HSD3B7, HSD3B1, PEX11G, CYP7B1, DHCR24, GCLM, ABCA1, SERPINA6, NR1I2, ACSL5, NPC1, ABCD1, NR3C2, ABCA9"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,3.246303891247119e-8,1.7043095429047374e-7,0.7195128263389107,0.7827526469641579,2.0291130140656306,71,"STARD4, PLAUR, LDLR, ADH4, AVPR1A, ANXA13, MVK, IDI1, SEMA3B, SC5D, TMEM97, JAG1, GNAI1, FDFT1, GPX8, PLSCR1, TP53INP1, ATF3, SQLE, HSD17B7, HMGCS1, PPARG, GUSB, PCYT2, FBXO6, DHCR7, LPL, ATF5"
HALLMARK_COAGULATION,6.392969534348705e-4,0.0010885326504431578,0.12126457630765052,0.5708518728228684,1.6185135013201386,136,"FYN, MMP15, ITIH1, MAFF, PROS1, THBS1, TF, GDA, A2M, CTSE, CFB, PLG, LAMP2, ITGA2, APOC3, CTSH, SERPINE1, PDGFB, APOA1, BMP1, DCT, MMP2, SERPINC1, KLF7, CFH, DPP4, RAC1, F9, PRSS23, PECAM1, FBN1, ADAM9, THBD, GP1BA, CTSK, HMGCS2, SERPINA1, F11, MST1"
HALLMARK_COMPLEMENT,7.675722703542192e-7,2.3027168110626577e-6,0.6594443980379349,0.6096345787365015,1.8034614485632334,196,"PSEN1, PLAUR, EHD1, FYN, MMP15, F5, ITIH1, MAFF, XPNPEP1, SRC, ERAP2, CCL5, C4BPB, GATA3, DOCK10, GCA, DGKH, CFB, CASP1, PLG, APOBEC3G, LAMP2, DOCK9, CP, CD55, CR1, FCN1, ADRA2B, CASP4, CTSH, SERPINE1, PLSCR1, PDGFB, AKAP10, KCNIP2, KCNIP3, BRPF3, CD46, RHOG, FCER1G, SERPINC1, CFH, DPP4, IRF7, CTSC, RCE1, LCP2, KLK1, APOBEC3F, CASP7, ADAM9, GP1BA, CD36"
