pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,0.25669912742410445,0.34408606441954426,0.003763200299520744,-0.4365226253019309,-1.1051390874768188,191,"MRPL15, NDUFAB1, DHRS7B, AIFM1, NKIRAS1, UQCRC1, IMMT, NDUFS3, COX8A, G3BP2, SOD1, ECHS1, CYC1, UQCRQ, C3, UQCR10, COL15A1, ALDOA, MTCH2, UBQLN1, COX7B, COQ5, TALDO1, CS, JAGN1, DLAT, PHYH, GHITM, MDH2, PDCD4, GRPEL1, DLD, MCCC1, RTN3, COQ3, GPX4, EPHX2, IDH3A, ETFB"
HALLMARK_ALLOGRAFT_REJECTION,0.06925729163001794,0.1212002603525314,0.022903562855317514,0.37792659195892175,1.1732650216739522,193,"CD47, IL4R, FGR, CD40, CCL2, HIF1A, IRF4, IL2RG, NOS2, ICAM1, TGFB1, SRGN, NCR1, CCND3, PTPN6, IL4, CD80, LIF, CCL13, IL13, CSF1, CCL19, CD74, HLA-DOA, LTB, IL6, CDKN2A, HLA-DOB, AKT1, IL16, B2M, TGFB2, CD28, GBP2, CD8B, CCL22, CCR2, ZAP70, SOCS1, IL1B, HLA-E, TAP1"
HALLMARK_ANDROGEN_RESPONSE,5.6871054619064796e-5,2.3885842940007216e-4,0.557332238758646,0.6490023640863667,1.8464772815342896,95,"ABHD2, RRP12, SLC26A2, UBE2I, SAT1, SPDEF, BMPR1B, CDK6, AKAP12, CAMKK2, ELK4, PTPN21, HOMER2, CCND3, PIAS1, ELOVL5, FKBP5, ZBTB10, NKX3-1, ADAMTS1, ARID5B, AZGP1, XRCC5, AKT1, APPBP2, ZMIZ1, TARP, CDC14B, KLK2, KLK3, IDI1, VAPA, NDRG1, B2M, KRT8, LIFR, SGK1, ACTN1, SLC38A2"
HALLMARK_ANGIOGENESIS,0.032534599643850165,0.060284699340075305,0.019889716591705846,0.617216251752708,1.4721387950105154,35,"VEGFA, COL5A2, FGFR1, VCAN, PTK2, FSTL1, SERPINA5, SLCO2A1, STC1, VAV2, POSTN, JAG1, PRG2, TIMP1"
HALLMARK_APICAL_JUNCTION,1.5115523567133504e-6,1.0580866496993454e-5,0.6435518361507222,0.5656321443318304,1.7541984300833275,191,"MPZL1, PARVA, SHC1, NFASC, RSU1, BMP1, ICAM2, VCAN, PTEN, MPZL2, CLDN15, ITGB4, NECTIN3, PTK2, ICAM1, PIK3R3, YWHAH, PBX2, AKT2, LAMA3, PECAM1, MADCAM1, ZYX, SDC3, CD276, PPP2R2C, RHOF, CLDN5, SYMPK, COL17A1, VWF, EVL, WNK4, MYL9, EXOC4, SORBS3, CLDN18, NF2, CLDN19, BAIAP2, GRB7, ITGA2, MAPK11, DLG1, CDH11, SRC, WASL, CDH15, EPB41L2, CDH3, CTNNA1, MSN, CRAT, ACTG2, GAMT, ITGA3, NRXN2, VASP, CNTN1, ACTN4, CLDN6, PLCG1, ACTN1, PDZD3, EGFR, VAV2, AKT3, TJP1, CRB3, JUP, FLNC, NRAP, CADM3, ITGA9, NEXN, LAMC2, ITGB1, SYK"
HALLMARK_APICAL_SURFACE,9.617259955209125e-4,0.0024235495087126997,0.12083822010711985,0.7043852661486224,1.7507043010009828,43,"ATP8B1, GSTM3, HSPB1, EFNA5, PLAUR, NTNG1, IL2RG, DCBLD2, EPHB4, GAS1, LYPD3, RHCG, MDGA1"
HALLMARK_APOPTOSIS,3.340158875383029e-4,9.565000415869584e-4,0.3041149595367508,0.5137136039074394,1.5638379912140261,160,"NEDD9, GADD45B, CDKN1A, DAP3, CASP7, SPTAN1, LMNA, SQSTM1, HSPB1, EMP1, IFITM3, MCL1, PSEN1, SAT1, BCL2L11, PTK2, CASP6, ATF3, CD44, RHOB, PLCB2, CREBBP, PPP3R1, ISG20, CFLAR, ROCK1, PDGFRB, SLC20A1, ADD1, CTNNB1, RELA, SOD2, XIAP, HGF, BGN, IL6, BMF, WEE1, TGFBR3, IL1A, HMOX1, TGFB2, JUN, IL1B, TAP1, BTG2, TNFRSF12A, AVPR1A, CASP4, CDK2, GPX3, GSN, F2, CYLD, DNAJC3"
HALLMARK_BILE_ACID_METABOLISM,0.5651262829357554,0.6788845456271648,0.0022126130439879795,-0.39478105752134157,-0.953371482204973,109,"PFKM, PRDX5, SOD1, HACL1, ABCD2, OPTN, PEX7, PHYH, PEX19, SLC27A2, HSD17B11, GNMT, BBOX1, EPHX2, SLC22A18"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.2384203112366949,0.3265321653893865,0.008282723008200703,0.40557240165867403,1.1034919893748276,71,"ADH4, LDLR, PLAUR, FDFT1, PLSCR1, ATF5, ATF3, DHCR7, HSD17B7, CTNNB1, SREBF2, FASN, GUSB, FADS2, IDI1, CD9, TP53INP1, PPARG, TNFRSF12A, ABCA2, AVPR1A, CBS, ANXA13"
HALLMARK_COAGULATION,3.1582005836354677e-4,9.474601750906403e-4,0.29144105040995055,0.5347338257974301,1.595991145014616,136,"MAFF, FYN, SH2B2, A2M, THBS1, BMP1, SERPINE1, APOA1, MMP11, CTSB, WDR1, PECAM1, PDGFB, APOC3, CFH, PLG, MMP15, KLF7, VWF, F3, SERPINA1, MMP7, ITGA2, CTSE, PLAU, HNF4A, CD9, SERPINC1"
