pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,0.05415563740497565,0.09477236545870739,0.018918481251254837,0.39436983061650593,1.2155320231494173,191,"DBT, CCNG2, MRAP, AGPAT3, CYP4B1, PTGER3, ANGPTL4, GPAT4, APLP2, ACO2, SDHC, MYLK, ADIG, CHUK, RREB1, MAP4K3, PEMT, FABP4, REEP5, ACADS, CMPK1, COQ9, PEX14, ORM1, FZD4, PTCD3, SLC19A1, NMT1, DLAT, COX6A1, ME1, ESRRA, BAZ2A, CMBL, ITSN1, SNCG"
HALLMARK_ALLOGRAFT_REJECTION,0.1119608683414435,0.16030760694343046,0.006555739633428706,-0.44926704030361597,-1.205607807671587,193,"HLA-DRA, CAPG, HCLS1, HLA-DMB, HLA-DMA, IRF8, TIMP1, IL7, GCNT1, IL4R, CD3D, LYN, CCL19, PTPN6, TLR1, HLA-E, IL18"
HALLMARK_ANDROGEN_RESPONSE,2.911361743503951e-7,3.0569298306791484e-6,0.674962860011025,0.7024752559600181,1.9835678801249794,95,"AZGP1, PTK2B, NKX3-1, PIAS1, APPBP2, SORD, SEC24D, SRP19, ZMIZ1, STK39, CAMKK2, PMEPA1, ACSL3, ARID5B, TSC22D1, RRP12, MERTK, CDK6, ELK4, ANKH, MAP7, PGM3, TPD52, ACTN1, TMEM50A, UBE2J1, CENPN, HOMER2, ALDH1A3, ZBTB10, HPGD, MAK, ABHD2, RPS6KA3, KRT19, KLK2, IQGAP2, SLC38A2, SGK1, TMPRSS2, PTPN21, KRT8, B4GALT1, ELOVL5, TARP, SPDEF, XRCC5, PA2G4, AKT1, GPD1L"
HALLMARK_ANGIOGENESIS,0.6275685616055009,0.6701155827312976,0.0036763790604917037,0.37610055993824354,0.8959795557877983,35,"STC1, SERPINA5, VAV2, NRP1, FSTL1, APOH, FGFR1, POSTN"
HALLMARK_APICAL_JUNCTION,5.807516216446259e-7,5.2267645948016334e-6,0.6594443980379349,0.5899196770595719,1.8182584033644391,191,"NRXN2, NECTIN1, CDH6, CDH15, ALOX15B, EGFR, TAOK2, MMP2, SDC3, NLGN2, RASA1, SORBS3, THY1, BAIAP2, AMIGO1, CADM3, CDH8, MAP4K2, ADAM23, VAV2, ITGA9, THBS3, ICAM1, INPPL1, TRO, PCDH1, PBX2, DSC1, NECTIN4, SKAP2, CTNNA1, NF1, FBN1, NEGR1, CADM2, CERCAM, CLDN18, IRS1, AKT3, ZYX, GTF2F1, NF2, TMEM8B, MPZL2, DMP1, ACTN1, SYMPK, LAMA3, SLIT2, AKT2, GRB7, MAPK11, CDH11, MYH10, FSCN1, ACTA1, TIAL1, CDH4, KCNH2, CLDN19, SIRPA, MYL9, ADAM9, BMP1, TRAF1, ACTN4, PIK3CB, CNTN1, TSC1"
HALLMARK_APICAL_SURFACE,0.0032574557380694296,0.010801037447282846,0.059587698029569126,0.6735237483600286,1.6676844400893727,43,"PCSK9, MDGA1, PKHD1, GHRL, THY1, ATP8B1, DCBLD2, SCUBE1, SLC22A12, TMEM8B, CD160, GATA3, IL2RB, CROCC, FLOT2, NTNG1, SLC2A4"
HALLMARK_APOPTOSIS,0.19943085876897496,0.2648910327025205,0.00923553065769999,0.3634328703920495,1.0982758765398073,160,"CYLD, MMP2, GSN, AVPR1A, GADD45B, TOP2A, CD44, TGFB2, ATF3, FAS, DAP3, ROCK1, EREG, DCN, FASLG, ANKH, ERBB2, BGN, SATB1, NEFH, CREBBP, FEZ1, BCL2L10, BCL2L11, LMNA, PEA15, DPYD, XIAP, RARA, DFFA, PMAIP1, PLPPR4, SMAD7, PTK2, PPP2R5B, TAP1, CASP9, ERBB3, ADD1, HSPB1, IFITM3, F2, PSEN1, CFLAR, BCL10, HMGB2, RHOB, CASP6, ISG20, MADD, CASP8"
HALLMARK_BILE_ACID_METABOLISM,0.10781829665822086,0.15796634161553288,0.011661563980491388,0.41629164843168215,1.1980207995820877,109,"NEDD4, AR, NR1H4, CYP8B1, SULT2B1, AQP9, TFCP2L1, SLC23A1, NR1I2, SLC27A5, PEX6, SLCO1A2, ABCA9, ABCA2, CYP39A1, HSD17B4, GNMT, ABCA3, NPC1, ABCA4, PAOX"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.6585968752358669,0.6915267189976603,0.003964216484242427,0.33481055071375804,0.9046639891093765,71,"ANXA13, GPX8, AVPR1A, CD9, ATF3, CPEB2, ABCA2, GUSB, CBS, LDLR"
HALLMARK_COAGULATION,0.6922288764276977,0.7149249051630321,0.004440628965154128,0.310036099585696,0.9188712160280159,136,"F2RL2, PROC, MMP2, PDGFB, GSN, CFB, HNF4A, HRG, FURIN, CD9, DCT, FBN1, ANG, DUSP6, ITGB3, SERPINE1, MMP15, THBS1, TMPRSS6, MMP11, WDR1, HPN, CTSB, ADAM9, GP1BA, BMP1, PROZ, FGA, C8B, LRP1, KLKB1, MMP10, CASP9, SERPINA1, KLF7, TF, RAPGEF3, PRSS23, F2"
