pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,0.23816493460630073,0.39485239158413016,0.003698220204954954,-0.5031820640632522,-1.1123803851611562,190,"ANGPTL4, COL4A1, SLC1A5, ABCA1, TOB1, GPAM, LIFR, CD302, SSPN, PFKFB3, LIPE, STOM, PHLDB1, CPT2, ANGPT1, SLC27A1, ENPP2, HIBCH, PPP1R15B, ACOX1, RREB1, UCP2, RETSAT, PTCD3, MYLK, AK2, SOWAHC, CAT, C3, BCL6, ADIPOR2, STAT5A, ME1, ARAF, CYP4B1, APOE"
HALLMARK_ALLOGRAFT_REJECTION,0.0027688816349351873,0.016703773759734333,0.039263208323720246,-0.6745127848770472,-1.481891522140356,150,"IL1B, CCL2, TLR2, PRF1, IL2RB, KLRD1, CDKN2A, IL4R, ICAM1, CSF1, SRGN, CD86, CTSS, FAS, BRCA1, PTPRC, ELF4, BCL3, HLA-DRA, LYN, ITGB2, EGFR, HLA-DQA1, HIF1A, IL12A, CCL19, IL12RB1, CD74, ICOSLG, ZAP70"
HALLMARK_ANDROGEN_RESPONSE,0.00750145844077885,0.032799666462813806,0.024132679530405675,-0.6887005188610402,-1.48448267343079,95,"ADAMTS1, SGK1, BMPR1B, LIFR, ELOVL5, CDC14B, ITGAV, MERTK, ABCC4, FKBP5, FADS1, GNAI3, STEAP4, PDLIM5, PGM3, SAT1, SELENOP, ELK4, LMAN1, MAK, NDRG1, ZBTB10, INSIG1, SCD"
HALLMARK_ANGIOGENESIS,0.0505787449763394,0.13854177971779924,0.009746292019785508,-0.7100459111996076,-1.3911036882509105,31,"OLR1, SPP1, VEGFA, ITGAV, STC1, PTK2"
HALLMARK_APICAL_JUNCTION,0.5222671899355856,0.7000602758711042,0.0019947389713569114,-0.44959332242778277,-0.9930916384817071,183,"ITGB4, ITGA2, CLDN11, ACTG2, ICAM1, FBN1, CD86, VCAM1, MPZL2, GRB7, CDH1, FLNC, PTPRC, TRAF1, EGFR, PTK2, JUP, CERCAM, LDLRAP1, TJP1, TNFRSF11B, JAM3, CTNNA1, CLDN15, ARHGEF6, INSIG1, AKT2, MSN"
HALLMARK_APICAL_SURFACE,0.2887634196674937,0.45480238597630257,0.0035426625544703206,-0.5629224932148529,-1.1367805039952612,41,"IL2RB, SRPX, SLC34A3, BRCA1, PCSK9, LYN, HSPB1, MAL"
HALLMARK_APOPTOSIS,4.3358183805821093e-4,0.005812045359915746,0.09941608168599003,-0.7116453364866216,-1.5638704274315707,151,"IL1B, EMP1, CDKN1A, GADD45B, ATF3, CD38, PRF1, CD14, CD44, CDK2, BTG2, ERBB3, ERBB2, TOP2A, DNAJC3, FAS, BRCA1, HMOX1, HSPB1, GSN, HGF, PTK2, NEDD9, MCL1, LMNA, RHOB, SAT1, PSEN1, GSTM1, RETSAT, CASP2, TGFB2, CTH, TGFBR3, WEE1"
HALLMARK_BILE_ACID_METABOLISM,0.07621416895569673,0.17392026466224814,0.007305110224206261,-0.5897974749383965,-1.2740950621153033,99,"CYP7B1, CH25H, BBOX1, ABCA8, ABCA1, ALDH8A1, CYP27A1, LIPE, DIO1, PIPOX, PEX1, NPC1, FADS1, HSD17B6, DIO2, HSD3B7, RETSAT, FADS2, ABCA2, TFCP2L1, SLC23A1, CAT, BCAR3, PAOX"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08991579878424197,0.19533432149680152,0.006783830907752585,-0.6039990943461021,-1.2796538111924456,72,"ATF3, LDLR, TP53INP1, CHKA, PLSCR1, SEMA3B, HSD17B7, NFIL3, GUSB, ERRFI1, FADS2, ABCA2, CD9, PNRC1, SCD, CXCL16, PLAUR"
HALLMARK_COAGULATION,0.025320679639361326,0.07976014086398818,0.012975260519301778,-0.6322663734194807,-1.369214768576626,104,"F3, SERPINE1, OLR1, P2RY1, MAFF, ITGA2, SERPINA1, HTRA1, FBN1, CPB2, LAMP2, KLKB1, ITGB3, HPN, GSN, TF, ACOX2, CTSH, PLEK, C1QA"
HALLMARK_COMPLEMENT,0.00291653192630282,0.016703773759734333,0.03817014136710944,-0.6611219129100135,-1.4579064065378973,171,"CP, HSPA1A, F3, TNFAIP3, SERPINE1, OLR1, MAFF, SERPINA1, CR1, CPM, LAMP2, LTF, KLKB1, CTSS, DOCK10, ERAP2, COL4A2, PLSCR1, PCSK9, LYN, GNAI3, L3MBTL4, CTSH, PLEK, C1QA"
HALLMARK_DNA_REPAIR,0.9937042995930426,0.9937042995930426,3.829466282225504e-4,-0.2783507813846173,-0.611144601316739,147,"RAD52, PNP, ADA, TP53, TYMS, PDE4B, SMAD5, ERCC4, POLA1, POLH"
HALLMARK_E2F_TARGETS,0.15947947727305198,0.279089085227841,0.004740658752550246,-0.522390605585509,-1.1550931781078808,192,"CDKN1A, CDKN2A, TOP2A, NASP, LBR, PAN2, TK1, BRCA1, TP53, PPM1D, GINS4, MCM5, SMC4, CCNB2, MYC, EXOSC8, MKI67, MMS22L, EZH2, WEE1, NCAPD2, NUP205, RAD51AP1, AK2, MXD3, MTHFD2, ASF1A, AURKA, DCLRE1B, UNG, TIMELESS, BARD1, WDR90, DEPDC1, NUP107, DONSON"
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,4.6127344126315443e-4,0.005812045359915746,0.09605123525644527,-0.6859243814766126,-1.5165703688335663,191,"OXTR, TNFAIP3, GJA1, SERPINE1, GADD45B, TNC, SPP1, SERPINH1, FGF2, COL4A1, PLOD2, CD44, VEGFA, GEM, FERMT2, LOXL2, ITGA2, NT5E, NOTCH2, LAMA1, SDC4, ITGAV, PMP22, HTRA1, FBN1, VCAM1, SFRP4, FAS, PLOD3, ITGB3, COL4A2, LOX"
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.007417328332642574,0.032799666462813806,0.02385000061225084,-0.6292247422189248,-1.3907435595332067,188,"SFN, GJA1, TIPARP, FOS, ELOVL2, CCN5, TMPRSS3, LRIG1, CD44, ELF1, TOB1, ELOVL5, FKBP5, NAV2, SEMA3B, SLC7A2, ADD3, TPD52L1, STC2, P2RY2, RHOBTB3, BCL2, SLC9A3R1, MYC, PDLIM3, ALDH3B1, SLC1A4, CA12, NADSYN1, IL6ST, AFF1, TUBB2B, MUC1, ESRP2"
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06295879361667787,0.15255399991733484,0.007961167653378336,-0.5621347805888082,-1.2415851259411825,182,"SFN, FOS, SGK1, CYP4F11, ZFP36, CCN5, TMPRSS3, CD44, TOB1, PLXNB1, ELOVL5, SERPINA1, TOP2A, FKBP5, LLGL2, LTF, CDH1, FGFR3, SEMA3B, ADD3, TPD52L1, ACOX2, BCL2, IGSF1, SLC9A3R1, PDLIM3, ALDH3B1, SLC1A4, CA12"
HALLMARK_FATTY_ACID_METABOLISM,0.9288369382337738,0.9592906083397992,6.722666766948382e-4,-0.33753964512914647,-0.7406237405824739,144,"BMPR1B, RDH16, GLUL, ELOVL5, IL4I1, ACSM3, CPT2, PPARA, HSD17B7, EPHX1, HIBCH, ACOX1, RETSAT, ACSS1, CPOX, CA2, ADIPOR2, CBR1, ME1, HSDL2, PRDX6, HADHB"
