pathway,pval,padj,log2err,ES,NES,size,LEGenes
HALLMARK_ADIPOGENESIS,0.5852750198814491,0.7820068459182087,0.0017681165222332873,-0.4802437886731482,-0.9700722209803344,190,"ENPP2, PHLDB1, LIPE, C3, CAVIN1, ADIPOR2, QDPR, SLC27A1, STAT5A, UCP2, COL4A1, PTGER3, PFKFB3, SLC1A5, CAT, ITIH5, SCARB1, ACLY, MYLK, LIFR, SOWAHC, ADCY6, RETSAT, PPP1R15B, TALDO1"
HALLMARK_ALLOGRAFT_REJECTION,4.599883330231897e-5,5.79585299609219e-4,0.3111048983033675,-0.7683088467212059,-1.5375448663314997,143,"ICOSLG, STAB1, CD74, CCL2, ITGB2, ELF4, HLA-DOA, HLA-DRA, CSF1, CCR1, LY86, HLA-DMA, BRCA1, TLR1, HLA-E, CD86, ITGAL, IRF8, HLA-DMB, HLA-DQA1, ZAP70, ICAM1, IRF7, PRF1, IGSF6, TLR6, CTSS, PTPRC, PTPN6, IL12A, FLNA, CDKN2A, GBP2, TGFB1, FYB1, IL16, WAS, IKBKB, NCF4, B2M, ST8SIA4"
HALLMARK_ANDROGEN_RESPONSE,0.3188306696602592,0.5285876891735877,0.0031707316418099,-0.5644816403407369,-1.1072119445951647,95,"SELENOP, ADAMTS1, NDRG1, CDK6, SCD, MAP7, CCND1, MAF, B2M, SGK1, AZGP1, HPGD, LIFR, ELOVL5, DHCR24, AKT1, CDC14B, FADS1, SORD"
HALLMARK_ANGIOGENESIS,0.26805060911201617,0.45641049659613564,0.003986354104507942,-0.6598788947806987,-1.1772596058674856,31,"SPP1, OLR1, VAV2, FGFR1, THBD, NRP1, COL3A1, JAG1, PDGFA, PTK2"
HALLMARK_APICAL_JUNCTION,1.1925911304118963e-4,0.0010733320173707066,0.19024365013220754,-0.7346077398278974,-1.4818141506693767,181,"CLDN11, CERCAM, LDLRAP1, FLNC, CDH1, JAM3, LAYN, ITGA2, JUP, AMH, CLDN15, CD86, SYK, ITGB1, TRAF1, TJP1, ICAM1, VWF, CNN2, CTNNA1, NLGN3, PTPRC, COL16A1, MYH9, IRS1, FSCN1, VAV2, MMP2, BMP1, GNAI2, FYB1, NFASC, VCAM1, NECTIN2, GNAI1, PCDH1, ADRA1B, SHC1, SYMPK, CDH11, ACTN4, NECTIN1, LAMC2, ADAM15, LAMA3, ACTG2, TAOK2, PKD1, PTK2, LIMA1, SORBS3, CD34, GAMT, SDC3"
HALLMARK_APICAL_SURFACE,0.21141841630408073,0.4162300070986589,0.004502515496638871,-0.6636489292603506,-1.2118692538872955,39,"MAL, BRCA1, ADIPOR2, SLC34A3, SCUBE1, SRPX, EPHB4, MDGA1, ADAM10"
HALLMARK_APOPTOSIS,0.12617612635314404,0.271786346526658,0.005494628471099068,-0.6011539686346589,-1.2054213807166656,150,"ERBB3, ATF3, GSN, PSEN1, BRCA1, CAV1, AVPR1A, CDKN1A, LMNA, PLAT, PLCB2, CASP1, LEF1, PRF1, FEZ1, CASP8, CCND1, CD14, IER3, MMP2, CD44, RHOB, HMOX1, CDK2, F2R, IRF1, IGF2R, CD38, RETSAT, PTK2, JUN, SQSTM1, EMP1, BMP2, TOP2A, BTG3, ANXA1, CTNNB1, TSPO, RNASEL, BMF"
HALLMARK_BILE_ACID_METABOLISM,0.017015314434669273,0.051045943304007815,0.01617319430234285,-0.7040677464806603,-1.3827338501441757,97,"ABCA8, LIPE, SLCO1A2, NPC1, ABCA2, CYP27A1, CH25H, ACSL1, CYP7B1, SLC35B2, PAOX, ABCD1, CYP39A1"
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.012343869113938897,0.04757762765719697,0.019395093474648715,-0.7391709055597981,-1.4232579416724214,72,"SEMA3B, ATF3, CD9, ABCA2, LSS, SCD, AVPR1A, FASN, CXCL16, ALCAM, TP53INP1, GNAI1"
HALLMARK_COAGULATION,2.6050259985943936e-5,5.199542770365907e-4,0.5756102610711286,-0.8001102669168291,-1.5768332160030716,103,"TF, HPN, CD9, C1QA, LAMP2, ITGA2, FN1, C3, GSN, CTSV, SERPINA1, A2M, MMP14, PLAT, SIRT2, VWF, CPB2, OLR1, THBS1, SPARC, PLEK, LRP1, MMP2, BMP1, PLAU, F2RL2, CSRP1, THBD, P2RY1"
HALLMARK_COMPLEMENT,3.301296997057719e-5,5.199542770365907e-4,0.36637575999156574,-0.756331401190657,-1.523233259622838,171,"RHOG, C1QA, LAMP2, DOCK10, FN1, C3, LIPA, C1QC, PSEN1, CTSV, SERPINA1, CA2, ITGAM, PIK3R5, CPM, FCER1G, HSPA1A, MMP14, CD55, PLAT, CASP1, IRF7, EHD1, TNFAIP3, CTSS, OLR1, PLEK, PSMB9, LRP1, COL4A2, GNAI2, WAS, CSRP1, LTF, NOTCH4"
HALLMARK_DNA_REPAIR,0.971930846930847,0.9996879838596162,0.009991772435882488,0.2789312213802103,0.800405357191606,147,"POLR2K, MPC2, NME1, CCNO, POLB, CETN2, RBX1, EDF1, POLR2I, HPRT1, ZWINT, ITPA, CDA, UPF3B, TAF13, RFC3, GTF2H5, DGUOK, EIF1B, CLP1, NME4, POLR1C, RFC5, RPA2, SURF1, GTF2B, GTF2F1, TAF10, POLR1D, GTF2A2, BCAP31, APRT, SNAPC5, ARL6IP1, TAF12, RFC2, DUT, MRPL40, GTF2H3, SUPT4H1, SAC3D1, SDCBP, POLR3GL, POLD3, NME3"
